t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
30.400000,-0.011223,0.990669,-0.000663,0.067378,1,0.000085,17.777889,0.031046,1.348999,1.871044,0.992942,0.827924,0.032253,7.783256,-164.893018,5.400000,4.874893,0.697579,0.704913,transitoire,0.012084,-0.019623,1,1,0.182707,0.031046,1.348999,0,0
30.500000,-0.022215,0.989045,-0.001684,0.104712,1,0.000085,6.872799,0.077997,1.349378,1.858987,0.992945,0.828346,0.054119,8.035319,116.860235,5.500000,4.880078,0.697558,0.704843,transitoire,0.009892,0.049557,1,1,0.202643,0.077997,1.349378,0,0
30.600000,-0.021955,0.987842,-0.001363,0.093097,4,0.000085,14.321251,0.041766,1.348999,1.852955,0.992946,0.831021,0.043599,8.016568,-109.050900,5.600000,4.888077,0.697507,0.704774,transitoire,0.013407,0.029488,1,1,0.222096,0.041766,1.348999,0,0
30.700000,-0.014407,0.987566,-0.001351,0.065116,4,0.000085,9.243646,0.048953,1.347737,1.845767,0.992947,0.827410,0.043846,8.208386,74.484520,5.700000,4.896101,0.697454,0.704704,transitoire,0.015122,-0.028724,1,1,0.240981,0.048953,1.347737,0,0
30.800000,-0.003839,0.988351,0.002050,0.060007,4,0.000086,9.743809,0.034049,1.345525,1.840839,0.992948,0.812959,0.024991,8.317872,-50.776053,5.800000,4.903109,0.697324,0.704635,transitoire,0.012042,0.008476,1,1,0.259218,0.034049,1.345525,0,0
30.900000,-0.013293,0.989907,-0.000946,0.088551,3,0.000085,7.821838,0.056485,1.342943,1.835216,0.992949,0.808185,0.037334,8.435170,5.001630,5.900000,4.910136,0.697343,0.704564,transitoire,0.012126,-0.025208,1,1,0.276734,0.056485,1.342943,0,0
31,-0.009227,0.991674,0.001095,0.066928,1,0.000082,6.217588,0.051809,1.339945,1.834941,0.992949,0.806951,0.041121,8.521299,-19.219714,6,4.917841,0.697120,0.704495,transitoire,0.009480,-0.010265,1,1,0.293459,0.051809,1.339945,0,0
31.100000,-0.037629,0.993071,0.001201,0.098134,1,0.000087,10.600881,0.045059,1.337100,1.825759,0.992951,0.806490,0.047163,8.484732,-16.042494,6.100000,4.925570,0.697066,0.704421,transitoire,0.008176,-0.038988,1,1,0.309334,0.045059,1.337100,0,0
31.200000,-0.056475,0.993711,0.000891,0.110784,1,0.000087,7.466282,0.086888,1.334414,1.833250,0.992950,0.799647,0.089101,8.612423,43.832927,6.200000,4.933822,0.697125,0.704345,transitoire,0.004613,-0.014052,1,1,0.324303,0.086888,1.334414,0,0
31.300000,0.000117,0.993500,0.002319,0.043777,3,0.000089,21.262603,0.025264,1.332403,1.818389,0.992953,0.844884,0.006472,8.690226,-31.345988,6.300000,4.925570,0.697361,0.704271,transitoire,0.003245,0.000303,1,1,0.338318,0.025264,1.332403,0,0
31.400000,-0.020783,0.992622,0.001188,0.181534,4,0.000097,4.242509,0.165631,1.331028,1.915183,0.992933,0.846352,0.054210,8.986762,137.963209,6.400000,4.933822,0.697176,0.704200,transitoire,0.003108,0.023152,1,1,0.351335,0.165631,1.331028,0,0
31.500000,-0.000118,0.991442,0.000136,0.014620,4,0.000085,79.193052,0.007248,1.330544,1.887135,0.992939,0.844620,0.013746,9.012674,-170.200942,6.500000,4.942102,0.697131,0.704122,transitoire,0.004825,0.000635,1,1,0.363320,0.007248,1.330544,0,0
31.600000,-0.044081,0.990387,-0.001865,0.143376,4,0.000084,4.678357,0.112079,1.330997,1.837798,0.992949,0.836268,0.078689,10.109243,749.505428,6.600000,4.958612,0.697045,0.704043,transitoire,0.004635,0.048178,1,1,0.374240,0.112079,1.330997,0,0
31.700000,-0.000148,0.989817,-0.000086,0.002474,4,0.000107,55.513647,0.001169,1.332325,1.873004,0.992942,0.829774,0.011207,10.141287,-745.146942,6.600000,4.942102,0.697083,0.703964,transitoire,0.008301,-0.000880,1,1,0.384069,0.001169,1.332325,0,0
31.800000,-0.085247,0.989924,-0.002034,0.154564,4,0.000087,4.993767,0.132290,1.334404,1.904126,0.992936,0.834953,0.121628,10.966008,508.352897,6.600000,4.958612,0.697042,0.703883,transitoire,0.007815,0.057759,1,1,0.392784,0.132290,1.334404,0,0
31.900000,-0.000010,0.990647,0.000006,0.003645,4,0.000085,66.264687,0.001630,1.337034,2.000298,0.992916,0.840510,0.012976,11.000506,-505.198797,6.600000,4.942102,0.697445,0.703797,transitoire,0.012097,-0.000085,1,1,0.400369,0.001630,1.337034,0,0
32,-0.024612,0.991674,0.004655,0.128017,1,0.000091,4.929431,0.100118,1.339942,2.121348,0.992892,0.834227,0.058455,11.991369,612.709197,6.600000,4.958612,0.697338,0.703713,transitoire,0.011485,0.030873,1,1,0.406809,0.100118,1.339942,0,0
32.100000,-0.049215,0.992522,0.000001,0.125548,2,0.000088,13.056113,0.056395,1.342679,1.921755,0.992932,0.834662,0.051184,11.882723,-613.352560,6.600000,4.975232,0.697315,0.703627,transitoire,0.013408,0.047199,1,1,0.412092,0.056395,1.342679,0,0
32.200000,-0.024540,0.992728,-0.003168,0.113199,2,0.000087,7.904486,0.096589,1.345624,1.845742,0.992947,0.850927,0.061533,12.038472,81.266821,6.600000,4.958612,0.697505,0.703539,transitoire,0.016556,-0.013512,1,1,0.416209,0.096589,1.345624,0,0
32.300000,-0.004402,0.992063,-0.000455,0.033882,4,0.000083,26.707434,0.015246,1.347650,1.861300,0.992944,0.859935,0.027273,12.114413,-51.516275,6.600000,4.975232,0.697603,0.703454,transitoire,0.014636,-0.012637,1,1,0.419154,0.015246,1.347650,0,0
32.400000,-0.014556,0.990669,-0.000164,0.125205,4,0.000084,5.946984,0.079931,1.348999,1.838506,0.992949,0.874808,0.049047,12.478967,188.029478,6.600000,5.011282,0.697458,0.703365,transitoire,0.012881,-0.036166,1,1,0.420923,0.079931,1.348999,0,0
32.500000,-0.004322,0.989045,0.000748,0.113081,4,0.000086,12.871229,0.050699,1.349593,1.844986,0.992947,0.869348,0.024047,12.522867,-207.604492,6.600000,5.047857,0.697483,0.703272,transitoire,0.009312,-0.013048,1,1,0.421513,0.050699,1.349593,0,0
32.600000,-0.012960,0.987842,0.000140,0.132863,4,0.000096,7.749261,0.091814,1.348999,1.831404,0.992950,0.878096,0.039608,12.528145,69.242447,6.600000,5.047861,0.697392,0.703180,transitoire,0.007790,-0.004567,1,1,0.420923,0.091814,1.348999,0,0
32.700000,-0.062514,0.987566,0.000769,0.131969,4,0.000085,8.660522,0.082573,1.347806,1.825852,0.992951,0.876293,0.078460,12.598407,-51.219685,6.600000,5.047865,0.697312,0.703083,transitoire,0.007031,0.071288,1,1,0.419154,0.082573,1.347806,0,0
32.800000,-0.051533,0.988351,0.002194,0.116975,4,0.000082,11.233711,0.065740,1.345525,1.855234,0.992945,0.818459,0.059999,12.682419,9.112618,6.600000,5.047861,0.697630,0.702983,transitoire,0.012447,0.043351,1,1,0.416209,0.065740,1.345525,0,0
32.900000,-0.013634,0.989907,-0.000503,0.076327,4,0.000083,8.417810,0.050474,1.342887,1.860999,0.992944,0.856163,0.043720,12.805054,25.731888,6.600000,5.047857,0.697863,0.702884,transitoire,0.015332,0.029700,1,1,0.412092,0.050474,1.342887,0,0
33,-0.000034,0.991674,0.003338,0.018708,0,0.000083,23.334535,0.012518,1.339941,1.867287,0.992943,0.855496,0.018718,12.884756,-28.159011,6.600000,5.047861,0.697804,0.702786,transitoire,0.016968,0.001272,1,1,0.406809,0.012518,1.339941,0,0
33.100000,-0.007194,0.993071,-0.001696,0.086912,4,0.000082,4.503539,0.061750,1.337025,1.852314,0.992946,0.851125,0.032732,13.040723,149.167252,6.600000,5.047865,0.697689,0.702687,transitoire,0.016222,0.019135,1,1,0.400369,0.061750,1.337025,0,0
33.200000,-0.010063,0.993711,0.000147,0.114338,1,0.000091,6.233753,0.065791,1.334307,1.856186,0.992945,0.853134,0.036471,13.060595,-188.309959,6.600000,5.063964,0.697596,0.702589,transitoire,0.016959,0.013589,1,1,0.392784,0.065791,1.334307,0,0
33.300000,-0.013594,0.993500,-0.001236,0.053694,1,0.000091,15.757702,0.028473,1.332324,1.846781,0.992947,0.857930,0.042887,13.106002,17.302138,6.600000,5.080167,0.697647,0.702490,transitoire,0.017211,0.020481,1,1,0.384069,0.028473,1.332324,0,0
33.400000,-0.006146,0.992622,-0.001668,0.034960,0,0.000102,10.293583,0.020919,1.330999,1.841164,0.992948,0.859519,0.033782,13.293503,95.239486,6.600000,5.097897,0.697638,0.702389,transitoire,0.018007,-0.015775,1,1,0.374240,0.020919,1.330999,0,0
33.500000,-0.001387,0.991442,-0.001485,0.040122,0,0.000092,6.943241,0.027561,1.330535,1.837750,0.992949,0.865865,0.019246,13.399336,-54.641187,6.600000,5.115751,0.697595,0.702287,transitoire,0.015831,0.009178,1,1,0.363320,0.027561,1.330535,0,0
33.600000,-0.049977,0.990387,-0.000914,0.106888,4,0.000086,5.466417,0.071786,1.331009,1.831303,0.992950,0.865893,0.073501,13.304394,-33.503419,6.600000,5.120067,0.697600,0.702185,transitoire,0.015782,0.063632,1,1,0.351335,0.071786,1.331009,0,0
33.700000,-0.001542,0.989817,-0.000126,0.030307,3,0.000089,22.813252,0.017752,1.332340,1.872950,0.992942,0.867865,0.028421,13.335541,-14.768245,6.600000,5.115751,0.697698,0.702083,transitoire,0.020140,-0.008280,1,1,0.338318,0.017752,1.332340,0,0
33.800000,-0.000938,0.989924,0.004310,0.022326,0,0.000096,9.570841,0.015047,1.334406,1.930633,0.992930,0.867853,0.019432,13.617365,173.468352,6.600000,5.120067,0.697698,0.701980,transitoire,0.018463,0.006598,1,1,0.324303,0.015047,1.334406,0,0
33.900000,-0.009984,0.990647,0.000332,0.061441,2,0.000091,3.967616,0.050234,1.337010,1.852237,0.992946,0.870747,0.035882,13.703955,-132.424104,6.600000,5.124390,0.697667,0.701876,transitoire,0.018074,0.001703,1,1,0.309334,0.050234,1.337010,0,0
34,-0.050769,0.991674,-0.000551,0.108447,4,0.000119,6.457293,0.069538,1.340053,1.839058,0.992949,0.872853,0.076350,13.707102,-56.032257,6.600000,5.126334,0.697689,0.701770,transitoire,0.017308,-0.059042,1,1,0.293459,0.069538,1.340053,0,0
34.100000,-0.005322,0.992522,0.000787,0.055492,1,0.000084,13.987938,0.037645,1.342893,1.859630,0.992945,0.879591,0.025940,13.602033,24.896778,6.600000,5.124390,0.697922,0.701664,transitoire,0.011666,-0.014273,1,1,0.276734,0.037645,1.342893,0,0
34.200000,-0.035966,0.992728,-0.000151,0.102803,4,0.000084,6.374535,0.075552,1.345566,1.927744,0.992931,0.869760,0.064396,13.748921,75.306441,6.600000,5.126334,0.697854,0.701559,transitoire,0.009928,-0.037133,1,1,0.259218,0.075552,1.345566,0,0
34.300000,-0.000397,0.992063,0.000973,0.039209,4,0.000085,26.093612,0.017793,1.347638,1.889744,0.992938,0.861141,0.015380,13.783804,-76.134028,6.600000,5.128280,0.697948,0.701452,transitoire,0.006428,0.003468,1,1,0.240981,0.017793,1.347638,0,0
34.400000,-0.007751,0.990669,-0.003387,0.094246,4,0.000095,5.833766,0.078014,1.348991,1.871885,0.992942,0.861624,0.032211,14.103120,197.190770,6.600000,5.141160,0.697949,0.701345,transitoire,0.006387,0.025104,1,1,0.222096,0.078014,1.348991,0,0
34.500000,-0.017163,0.989045,-0.000212,0.069873,4,0.000087,12.574657,0.041456,1.349521,1.843512,0.992948,0.862755,0.039106,14.128513,-202.598457,6.600000,5.154105,0.697915,0.701238,transitoire,0.008098,0.036834,1,1,0.202643,0.041456,1.349521,0,0
34.600000,-0.011543,0.987842,0.000229,0.112444,4,0.000098,7.544528,0.079471,1.349055,1.829073,0.992951,0.873522,0.043221,14.106315,67.408908,6.600000,5.167599,0.697998,0.701130,transitoire,0.010673,-0.004869,1,1,0.182707,0.079471,1.349055,0,0
34.700000,-0.006770,0.987566,0.000880,0.040048,4,0.000085,26.449670,0.018530,1.347637,1.824674,0.992951,0.873482,0.029230,14.153487,-50.301287,6.600000,5.181163,0.697999,0.701022,transitoire,0.009746,0.016136,1,1,0.162379,0.018530,1.347637,0,0
34.800000,-0.028574,0.988351,-0.000620,0.082129,4,0.000084,6.427754,0.061593,1.345493,1.818053,0.992953,0.873598,0.057832,14.467602,189.051417,6.600000,5.192657,0.698020,0.700912,transitoire,0.010564,0.011067,1,1,0.141753,0.061593,1.345493,0,0
34.900000,-0.003708,0.989907,-0.001009,0.073580,4,0.000106,8.552018,0.043669,1.342917,1.823049,0.992952,0.873550,0.023200,14.495091,-200.219154,6.600000,5.204202,0.698017,0.700802,transitoire,0.010931,-0.005851,1,1,0.120927,0.043669,1.342917,0,0
35,-0.032539,0.991674,0.002911,0.100839,4,0.000100,7.206416,0.069862,1.339895,1.831162,0.992950,0.882183,0.059051,14.550429,21.242638,6.600000,5.239645,0.697912,0.700692,transitoire,0.009911,0.009665,1,1,0.100000,0.069862,1.339895,0,0
35.100000,-0.018372,0.993071,-0.000219,0.063300,4,0.000095,12.342341,0.038480,1.337073,1.829861,0.992950,0.881139,0.041828,14.446992,-13.456018,6.600000,5.275576,0.698076,0.700582,transitoire,0.010197,-0.029792,1,1,0.079073,0.038480,1.337073,0,0
35.200000,-0.000238,0.993711,0.003276,0.065799,1,0.000087,9.167713,0.041785,1.334351,1.813276,0.992954,0.881253,0.006478,14.553625,51.359249,6.600000,5.281127,0.698070,0.700477,transitoire,0.007277,0.006314,1,1,0.058247,0.041785,1.334351,0,0
35.300000,-0.034194,0.993500,0.000517,0.120312,2,0.000085,3.128410,0.111183,1.332352,1.800252,0.992956,0.881055,0.071593,14.614625,-31.746288,6.600000,5.286691,0.698054,0.700371,transitoire,0.007424,-0.012336,1,1,0.037621,0.111183,1.332352,0,0
35.400000,-0.000414,0.992622,0.000602,0.007709,2,0.000087,53.872794,0.003448,1.331003,1.827220,0.992951,0.878753,0.014338,14.614625,-60.393023,6.600000,5.308728,0.698165,0.700265,transitoire,0.006055,-0.002823,1,1,0.017293,0.003448,1.331003,0,0
35.500000,-0.024043,0.991442,0.000951,0.076109,1,0.000101,5.173171,0.058202,1.330546,1.831670,0.992950,0.874731,0.057700,15.304155,507.443839,6.600000,5.330950,0.698100,0.700164,transitoire,0.005524,-0.001622,1,1,0.001000,0.058202,1.330546,0,0
35.600000,-0.000902,0.990387,-0.000196,0.021942,1,0.000112,29.769220,0.011025,1.331005,1.810403,0.992954,0.874405,0.016704,15.163447,-486.996228,6.600000,5.338898,0.698111,0.700064,transitoire,0.005116,0.005549,1,1,0.001000,0.011025,1.331005,0,0
35.700000,-0.003518,0.989817,-0.000669,0.050481,1,0.000083,5.044946,0.042520,1.332330,1.795999,0.992957,0.881616,0.022323,15.508444,245.960491,6.600000,5.346869,0.697985,0.699965,transitoire,0.005310,-0.017013,1,1,0.001000,0.042520,1.332330,0,0
35.800000,-0.015038,0.989924,0.000397,0.079492,4,0.000091,4.578503,0.060209,1.334424,1.778373,0.992961,0.887955,0.043243,15.509515,-247.242745,6.600000,5.354123,0.697920,0.699864,transitoire,0.003668,-0.008862,1,1,0.001000,0.060209,1.334424,0,0
35.900000,-0.000784,0.990647,0.000896,0.055365,4,0.000089,12.035217,0.035247,1.337007,1.772932,0.992962,0.888192,0.010778,15.509515,-4.664426,6.600000,5.361396,0.697987,0.699764,transitoire,0.002767,0.011478,1,1,0.001000,0.035247,1.337007,0,0
36,-0.035891,0.991674,-0.001629,0.092610,4,0.000092,2.977948,0.081284,1.339942,1.772465,0.992962,0.889068,0.073910,15.607313,74.567136,6.600000,5.424740,0.697912,0.699667,transitoire,0.003558,0.003036,1,1,0.001000,0.081284,1.339942,0,0
36.100000,0.000005,0.992522,0.000173,0.000846,4,0.000087,40.400934,0.000504,1.342871,1.785827,0.992959,0.878502,0.010484,15.461922,-90.572685,6.600000,5.372545,0.698072,0.699570,transitoire,0.003625,0.000204,1,1,0.001000,0.000504,1.342871,0,0
36.200000,-0.016716,0.992728,-0.004025,0.085713,4,0.000087,4.976487,0.075472,1.345525,1.804481,0.992956,0.856739,0.050508,15.946951,374.229852,6.600000,5.430441,0.697846,0.699476,transitoire,0.003461,-0.024614,1,1,0.001000,0.075472,1.345525,0,0
36.300000,-0.005371,0.992063,-0.000019,0.045957,4,0.000087,21.179728,0.020556,1.347646,1.774000,0.992962,0.862944,0.022201,15.946951,-354.244462,6.600000,5.489599,0.697608,0.699381,transitoire,0.001296,0.016580,1,1,0.001000,0.020556,1.347646,0,0
36.400000,-0.007781,0.990669,-0.000997,0.060666,3,0.000088,6.940335,0.053091,1.349011,1.753641,0.992966,0.860501,0.037620,16.168092,162.032405,6.600000,5.492380,0.697639,0.699285,transitoire,0.002573,0.017730,1,1,0.001000,0.053091,1.349011,0,0
36.500000,-0.001064,0.989045,0.000984,0.026103,4,0.000092,13.973282,0.014869,1.349471,1.744918,0.992967,0.861886,0.016824,16.194056,-142.393929,6.600000,5.495163,0.697561,0.699192,transitoire,0.003879,-0.005912,1,1,0.001000,0.014869,1.349471,0,0
36.600000,-0.033247,0.987842,0.001091,0.091784,4,0.000092,5.728869,0.070222,1.349009,1.739618,0.992968,0.862086,0.067740,16.164046,70.329465,6.600000,5.504264,0.697567,0.699100,transitoire,0.003206,0.017959,1,1,0.001000,0.070222,1.349009,0,0
36.700000,-0.004618,0.987566,0.000153,0.031650,4,0.000091,25.891260,0.016553,1.347627,1.754503,0.992966,0.863909,0.024378,16.172575,-82.444121,6.600000,5.513395,0.697502,0.699010,transitoire,0.004499,-0.012630,1,1,0.001000,0.016553,1.347627,0,0
36.800000,-0.022727,0.988351,-0.003135,0.080878,2,0.000084,5.965865,0.058740,1.345535,1.768290,0.992963,0.868111,0.043693,16.452549,201.623907,6.600000,5.517231,0.697529,0.698921,transitoire,0.003252,0.046945,1,1,0.001000,0.058740,1.345535,0,0
36.900000,-0.007923,0.989907,0.000854,0.071398,2,0.000084,8.239523,0.051621,1.342924,1.745724,0.992967,0.901584,0.029973,16.459848,-199.253952,6.600000,5.521071,0.697154,0.698838,transitoire,0.006887,0.012191,1,1,0.001000,0.051621,1.342924,0,0
