t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0.000000,0.728068,0,0.000000,2,0.000019,0,0.000000,0.207297,0,1,0.100000,1.000000,0,0,0,1,1,1,1,0.000000,0.447059,0.447059,0.100000,0.000000,0.207297
0.100000,0.000000,0.734222,0,0.000000,2,0.000018,0.122399,0.000000,0.207847,0,1,0.100000,0.950000,0.122399,0,0,1,1,1,0.950000,0.000000,0.457040,0.457040,0.100000,0.000000,0.207847
0.200000,0.000000,0.736856,0.000000,0.000000,2,0.000018,0.119084,0.000000,0.208344,0,1,0.100000,0.902500,0.119084,1.223993,0,1,1,1,0.902500,0.000000,0.467047,0.467047,0.100000,0.000000,0.208344
0.300000,0.000000,0.735418,0.000000,0.000000,2,0.000018,0.114603,0.000000,0.208741,0,1,0.100000,0.857375,0.114603,-0.033156,0,1,1,1,0.857375,0.000000,0.477075,0.477075,0.100000,0.000000,0.208741
0.400000,0.000000,0.729986,0.000000,0.000000,2,0.000017,0.109194,0.000000,0.208997,0.000000,0.993307,0.100000,0.814506,0.109194,-0.044804,0,1,1,1,0.814506,0.000000,0.487118,0.487118,0.100000,0.000000,0.208997
0.500000,0.000000,0.721307,0.000000,0.000000,2,0.000017,0.103193,0.000000,0.209085,0.000000,0.993307,0.100000,0.773781,0.103193,-0.054090,0,1,1,1,0.773781,0.000000,0.497169,0.497169,0.100000,0.000000,0.209085
0.600000,0.000000,0.710651,0.000000,0.000000,2,0.000018,0.101232,0.000000,0.208997,0.000000,0.993307,0.100000,0.735092,0.101232,-0.060015,0,1,1,1,0.735092,0.000000,0.507222,0.507222,0.100000,0.000000,0.208997
0.700000,0.000001,0.699511,0.000000,0.000001,2,0.000018,0.103401,0.000000,0.208741,0.000000,0.993307,0.100000,0.698337,0.103401,-0.019611,0,1,1,1,0.698337,0.000000,0.517270,0.517270,0.100000,0.000000,0.208741
0.800000,0.000001,0.689257,0.000000,0.000004,2,0.000018,0.105406,0.000002,0.208344,0.000000,0.993307,0.100000,0.663420,0.105406,0.021696,0,1,1,1,0.663420,0.000000,0.527307,0.527307,0.100000,0.000002,0.208344
0.900000,-0.000003,0.680878,0.000000,0.000015,2,0.000017,0.107862,0.000007,0.207847,0.000000,0.993307,0.100000,0.630250,0.107862,0.020047,0,1,1,1,0.630249,-0.000000,0.537327,0.537327,0.100000,0.000007,0.207847
1,-0.000037,0.674910,-0.000000,0.000047,2,0.000018,0.112845,0.000024,0.207297,0.000000,0.993307,0.867385,0.598741,0.120741,0.024559,0,236.973100,1,1,0.598737,-0.000004,0.547323,0.547323,0.100000,0.000024,0.207297
1.100000,-0.000173,0.671516,-0.000000,0.000130,2,0.000019,0.124932,0.000068,0.206751,0.000000,0.993307,0.892498,0.568819,0.118695,0.049830,0,1413.318414,1,1,0.568800,-0.000019,0.557290,0.557290,0.100000,0.000068,0.206751
1.200000,-0.000572,0.670656,-0.000000,0.000319,2,0.000019,0.152209,0.000174,0.206260,0.000005,0.993307,0.875669,0.540423,0.122138,0.120871,0,1864.833479,1,1,0.540358,-0.000065,0.567220,0.567220,0.100000,0.000174,0.206260
1.300000,-0.001502,0.672215,-0.000000,0.000695,2,0.000019,0.206643,0.000397,0.205872,0.000033,0.993307,0.878742,0.513508,0.133180,0.272774,0,3594.917164,1,1,0.513335,-0.000173,0.577108,0.577108,0.100000,0.000397,0.205872
1.400000,-0.003291,0.676067,-0.000000,0.001374,2,0.000019,0.303133,0.000823,0.205623,0.000144,0.993307,0.849364,0.488041,0.161261,0.544337,0,3867.183385,1,1,0.487654,-0.000386,0.586947,0.586947,0.100000,0.000823,0.205623
1.500000,-0.006178,0.682056,-0.000001,0.002487,2,0.000019,0.457238,0.001570,0.205538,0.000421,0.993307,0.843862,0.463978,0.220662,0.964897,0,5326.166665,1,1,0.463240,-0.000737,0.596731,0.596731,0.100000,0.001570,0.205538
1.600000,-0.010122,0.689934,-0.000002,0.004169,2,0.000019,0.687313,0.002780,0.205623,0.000850,0.993307,0.803566,0.441246,0.279806,1.541051,0,7173.841879,1,1,0.440019,-0.001228,0.606455,0.606455,0.100000,0.002780,0.205623
1.700000,-0.014643,0.699279,-0.000003,0.006557,2,0.000019,1.006498,0.004624,0.205872,0.001199,0.993307,0.784509,0.419723,0.413582,2.300754,0,9162.700813,1,1,0.417918,-0.001804,0.616110,0.616110,0.100000,0.004624,0.205872
1.800000,-0.018810,0.709416,-0.000007,0.009801,2,0.000019,1.426418,0.007305,0.206260,0.001241,0.993307,0.730721,0.399230,0.613545,3.191847,0,6424.933107,1,1,0.396876,-0.002354,0.625693,0.625693,0.100000,0.007305,0.206260
1.900000,-0.021303,0.719398,-0.000011,0.014102,2,0.000019,1.787391,0.011071,0.206751,0.001277,0.993307,0.691389,0.379549,0.894367,4.199205,0,5446.846037,1,1,0.376842,-0.002706,0.635196,0.635196,0.100000,0.011071,0.206751
2,-0.020424,0.728068,-0.000019,0.019746,2,0.000019,1.675795,0.016230,0.207297,0.002408,0.993307,0.613864,0.360414,1.226905,3.609726,0,1050.985216,1,1,0.357781,-0.002633,0.644614,0.644614,0.100000,0.016230,0.207297
2.100000,-0.013970,0.734222,-0.000028,0.027151,4,0.000019,1.582970,0.023176,0.207846,0.006537,0.993306,0.530587,0.341506,1.316683,-1.115958,0,574.427711,1,1,0.339679,-0.001827,0.653940,0.653940,0.100000,0.023176,0.207846
2.200000,0.001098,0.736856,-0.000040,0.036934,4,0.000019,1.506869,0.032417,0.208344,0.016813,0.993304,0.399144,0.322402,1.495814,-0.928255,0,203.057616,1,1,0.322547,0.000146,0.663170,0.663170,0.100000,0.032417,0.208344
2.300000,0.029164,0.735418,-0.000052,0.050019,4,0.000019,1.447603,0.044655,0.208740,0.039328,0.993300,0.438683,0.302510,1.595889,-0.761006,0,123.326488,1,1,0.306432,0.003921,0.672296,0.672296,0.100000,0.044655,0.208740
2.400000,0.076617,0.729986,-0.000063,0.067828,4,0.000019,1.406834,0.060914,0.208994,0.086932,0.993291,0.764152,0.280987,1.600126,-0.592662,0,78.357325,1,1,0.291427,0.010440,0.681313,0.681313,0.100000,0.060914,0.208994
2.500000,0.152566,0.721307,-0.000071,0.092541,4,0.000019,1.384856,0.082724,0.209082,0.186682,0.993272,0.850022,0.256640,1.600126,-0.407689,0,134.028563,1,1,0.277701,0.021061,0.690216,0.690216,0.100000,0.082724,0.209082
2.600000,0.268623,0.710651,-0.000071,0.127150,4,0.000025,1.377094,0.112158,0.208993,0.392119,0.993232,0.839381,0.227966,1.571174,-0.219785,0,182.735354,1,1,0.265519,0.037553,0.698998,0.698998,0.100000,0.112158,0.208993
2.700000,0.432502,0.699511,-0.000059,0.173680,4,0.000019,1.345485,0.150679,0.208740,0.784232,0.993157,0.833018,0.194069,1.571174,-0.077613,0,244.612695,1,1,0.255282,0.061212,0.707655,0.707655,0.100000,0.150679,0.208740
2.800000,0.622677,0.689257,-0.000031,0.225481,4,0.000020,1.190225,0.194238,0.208347,1.327183,0.993050,0.805338,0.158926,1.571174,-0.316097,0,332.658994,1,1,0.247470,0.089190,0.716181,0.716181,0.100000,0.194238,0.208347
2.900000,0.777079,0.680878,0.000013,0.264592,0,0.000020,0.856140,0.230492,0.207857,1.450426,0.993026,0.781790,0.136570,1.571174,-1.552600,0,414.533312,1,1,0.242312,0.112610,0.724570,0.724570,0.100000,0.230492,0.207857
3,0.883899,0.674910,0.000048,0.289574,2,0.000019,0.569121,0.256009,0.207314,1.580587,0.993000,0.724613,0.112700,1.571174,-3.340842,0,324.268178,1,1,0.239306,0.129547,0.732818,0.732818,0.100000,0.256009,0.207314
3.100000,0.937220,0.671516,0.000034,0.300864,2,0.000019,0.327456,0.270038,0.206775,2.220861,0.992872,0.675314,0.117219,1.547697,-2.870193,0,268.604917,1,1,0.237821,0.138881,0.740918,0.740918,0.100000,0.270038,0.206775
3.200000,0.933776,0.670656,0.000027,0.301530,3,0.000020,0.243664,0.275315,0.206293,3.069671,0.992698,0.610759,0.118131,1.547697,-2.416653,0,197.952308,1,1,0.237166,0.139855,0.748866,0.748866,0.100000,0.275315,0.206293
3.300000,0.913586,0.672215,0.000060,0.303115,3,0.000019,0.252919,0.281455,0.205916,3.937945,0.992516,0.555869,0.117904,1.547697,-0.837913,0,151.691874,1,1,0.236622,0.138254,0.756657,0.756657,0.100000,0.281455,0.205916
3.400000,0.875343,0.676067,0.000096,0.305212,3,0.000020,0.287775,0.287885,0.205680,3.861202,0.992532,0.496190,0.116448,1.547697,0.092550,0,114.995790,1,1,0.235975,0.133802,0.764286,0.764286,0.100000,0.287885,0.205680
3.500000,0.817523,0.682056,0.000135,0.307261,3,0.000018,0.345132,0.293695,0.205608,3.858098,0.992533,0.450187,0.113908,1.547697,0.348559,0,92.595764,1,1,0.235001,0.126184,0.771748,0.771748,0.100000,0.293695,0.205608
3.600000,0.737641,0.689934,0.000175,0.308017,3,0.000018,0.400491,0.297140,0.205708,3.838458,0.992537,0.399551,0.118529,1.527342,0.573565,0,77.803405,1,1,0.233459,0.114930,0.779039,0.779039,0.100000,0.297140,0.205708
3.700000,0.636873,0.699279,0.000217,0.305760,4,0.000018,0.463591,0.296016,0.205968,3.837377,0.992537,0.357899,0.130948,1.527342,0.553595,0,67.086243,1,1,0.231084,0.100136,0.786153,0.786153,0.100000,0.296016,0.205968
3.800000,0.523699,0.709416,0.000260,0.298403,4,0.000018,0.575065,0.288273,0.206360,3.825104,0.992540,0.312833,0.144563,1.527342,0.630996,0,65.509684,1,1,0.227631,0.083068,0.793086,0.793086,0.100000,0.288273,0.206360
3.900000,0.415320,0.719398,0.000312,0.285481,2,0.000020,0.676795,0.273830,0.206843,3.757154,0.992554,0.277902,0.156532,1.527342,1.114741,0,64.005523,1,1,0.222970,0.066437,0.799834,0.799834,0.100000,0.273830,0.206843
4,0.330555,0.728068,0.000379,0.271521,2,0.000020,0.697653,0.257011,0.207373,3.663548,0.992574,0.246674,0.174216,1.527342,1.017302,0,56.031590,1,1,0.217196,0.053312,0.806393,0.806393,0.100000,0.257011,0.207373
4.100000,0.276688,0.734222,0.000463,0.262995,0,0.000017,0.609552,0.244573,0.207910,3.687570,0.992569,0.229363,0.184450,1.510648,0.208579,0,49.824372,1,1,0.210649,0.044976,0.812758,0.812758,0.100000,0.244573,0.207910
4.200000,0.249396,0.736856,0.000548,0.261948,1,0.000020,0.493067,0.239425,0.208403,3.818046,0.992541,0.217944,0.188131,1.510648,-0.881014,0,47.775065,1,1,0.203755,0.040847,0.818926,0.818926,0.100000,0.239425,0.208403
4.300000,0.240855,0.735418,0.000608,0.266161,1,0.000018,0.362676,0.239949,0.208793,3.903221,0.992523,0.217490,0.187174,1.510648,-1.164849,0,45.887676,1,1,0.196872,0.039736,0.824892,0.824892,0.100000,0.239949,0.208793
4.400000,0.241802,0.729986,0.000624,0.272200,1,0.000018,0.240498,0.243304,0.209039,3.904621,0.992523,0.219017,0.183279,1.510648,-1.303909,0,44.921523,1,1,0.190243,0.040171,0.830654,0.830654,0.100000,0.243304,0.209039
4.500000,0.244578,0.721307,0.000601,0.277430,1,0.000018,0.166922,0.247303,0.209114,3.841248,0.992537,0.226688,0.177699,1.510648,-1.221777,0,43.995216,1,1,0.183981,0.040904,0.836206,0.836206,0.100000,0.247303,0.209114
4.600000,0.245571,0.710651,0.000555,0.280976,1,0.000018,0.125218,0.251109,0.209013,3.757306,0.992554,0.233092,0.175437,1.494131,-0.735760,0,37.142178,1,1,0.178091,0.041332,0.841546,0.841546,0.100000,0.251109,0.209013
4.700000,0.244682,0.699511,0.000501,0.283572,0,0.000018,0.114396,0.255075,0.208746,3.676860,0.992571,0.242984,0.175799,1.494131,-0.417041,0,32.136368,1,1,0.172530,0.041433,0.846670,0.846670,0.100000,0.255075,0.208746
4.800000,0.243437,0.689257,0.000443,0.286249,0,0.000018,0.161182,0.259765,0.208339,3.600803,0.992587,0.249116,0.173904,1.494131,-0.108218,0,17.720050,1,1,0.167255,0.041461,0.851575,0.851575,0.100000,0.259765,0.208339
4.900000,0.243079,0.680878,0.000381,0.289407,0,0.000018,0.199196,0.265304,0.207830,3.527281,0.992603,0.257516,0.170163,1.494131,0.467858,0,12.232550,1,1,0.162247,0.041628,0.856258,0.856258,0.100000,0.265304,0.207830
5,0.243677,0.674910,0.000310,0.292843,0,0.000018,0.224682,0.271385,0.207270,3.456753,0.992618,0.262425,0.164783,1.494131,0.380134,0,8.178790,1,1,0.157502,0.041947,0.860716,0.860716,0.100000,0.271385,0.207270
5.100000,0.244217,0.671516,0.000227,0.296144,4,0.000018,0.236614,0.277564,0.206711,3.389118,0.992632,0.264396,0.157744,1.466504,0.254861,0,6.143040,1,1,0.153021,0.042247,0.864947,0.864947,0.100000,0.277564,0.206711
5.200000,0.243433,0.670656,0.000131,0.298975,4,0.000019,0.232694,0.283495,0.206208,3.323905,0.992645,0.266020,0.153968,1.466504,0.119323,0,4.764460,1,1,0.148787,0.042306,0.868946,0.868946,0.100000,0.283495,0.206208
5.300000,0.240785,0.672215,0.000025,0.301163,2,0.000019,0.230087,0.289010,0.205806,3.261349,0.992658,0.268632,0.154840,1.466504,-0.039204,0,3.891218,1,1,0.144770,0.042027,0.872713,0.872713,0.100000,0.289010,0.205806
5.400000,0.237150,0.676067,-0.000087,0.302709,2,0.000019,0.252031,0.294058,0.205539,3.201458,0.992671,0.273434,0.154528,1.466504,-0.026061,0,3.891781,1,1,0.140932,0.041560,0.876245,0.876245,0.100000,0.294058,0.205539
5.500000,0.235320,0.682056,-0.000201,0.303939,2,0.000019,0.276763,0.298678,0.205431,3.143410,0.992683,0.279568,0.152316,1.466504,0.219431,0,3.892343,1,1,0.137248,0.041395,0.879538,0.879538,0.100000,0.298678,0.205431
5.600000,0.240371,0.689934,-0.000313,0.305646,2,0.000019,0.304228,0.302968,0.205489,3.087381,0.992694,0.285570,0.147147,1.428170,0.247328,0,3.921953,1,1,0.133734,0.042430,0.882592,0.882592,0.100000,0.302968,0.205489
5.700000,0.258898,0.699279,-0.000417,0.308737,3,0.000019,0.351528,0.306929,0.205709,3.038588,0.992705,0.291830,0.137745,1.428170,0.274643,0,3.899053,1,1,0.130480,0.045846,0.885405,0.885405,0.100000,0.306929,0.205709
5.800000,0.295297,0.709416,-0.000507,0.312932,3,0.000019,0.358383,0.309985,0.206080,3.009511,0.992711,0.299853,0.133812,1.428170,0.473001,0,3.895695,1,1,0.127665,0.052443,0.887973,0.887973,0.100000,0.309985,0.206080
5.900000,0.345734,0.719398,-0.000566,0.316115,3,0.000019,0.293697,0.310838,0.206583,3.002804,0.992712,0.309627,0.136896,1.428170,0.068555,0,3.892343,1,1,0.125524,0.061561,0.890297,0.890297,0.100000,0.310838,0.206583
6,0.399078,0.728068,-0.000577,0.316862,3,0.000019,0.317602,0.308893,0.207182,2.982732,0.992716,0.321521,0.141545,1.428170,-0.646866,0,3.891781,1,1,0.124228,0.071225,0.892375,0.892375,0.100000,0.308893,0.207182
6.100000,0.444681,0.734222,-0.000525,0.314470,2,0.000019,0.230455,0.304272,0.207804,2.933061,0.992726,0.337060,0.156181,1.384167,0.239055,0,3.891218,1,1,0.123779,0.079527,0.894204,0.894204,0.100000,0.304272,0.207804
6.200000,0.465593,0.736856,-0.000409,0.306783,4,0.000019,0.262451,0.295691,0.208375,2.889699,0.992735,0.354473,0.163849,1.384167,-0.871470,0,3.883585,1,1,0.124024,0.083414,0.895785,0.895785,0.100000,0.295691,0.208375
6.300000,0.454162,0.735418,-0.000250,0.297414,4,0.000019,0.243047,0.285874,0.208834,2.914563,0.992730,0.367440,0.175738,1.384167,0.319963,0,3.875981,1,1,0.124571,0.081487,0.897115,0.897115,0.100000,0.285874,0.208834
6.400000,0.427489,0.729986,-0.000093,0.290180,4,0.000019,0.166647,0.278844,0.209134,3.009983,0.992710,0.371350,0.187443,1.384167,-0.194047,0,3.865774,1,1,0.124935,0.076794,0.898195,0.898195,0.100000,0.278844,0.209134
6.500000,0.391029,0.721307,0.000039,0.283043,1,0.000019,0.154848,0.273065,0.209249,2.997479,0.992713,0.368232,0.195250,1.384167,-0.763996,0,3.855620,1,1,0.124901,0.070309,0.899023,0.899023,0.100000,0.273065,0.209249
6.600000,0.350518,0.710651,0.000157,0.276922,1,0.000019,0.150144,0.268941,0.209171,2.969616,0.992719,0.360414,0.199419,1.335131,-0.117992,0,3.852810,1,1,0.124343,0.063065,0.899599,0.899599,0.100000,0.268941,0.209171
6.700000,0.306290,0.699511,0.000257,0.273084,1,0.000019,0.173139,0.266943,0.208915,2.927682,0.992727,0.351605,0.199933,1.335131,-0.047037,0,3.850004,1,1,0.123228,0.055127,0.899923,0.899923,0.100000,0.266943,0.208915
6.800000,0.257875,0.689257,0.000340,0.272572,1,0.000023,0.204709,0.267684,0.208511,2.886469,0.992736,0.344772,0.197357,1.335131,0.229949,0,3.849979,1,1,0.121527,0.046417,0.899994,0.899994,0.100000,0.267684,0.208511
6.900000,0.201144,0.680878,0.000404,0.275067,1,0.000020,0.221886,0.270806,0.208002,2.846333,0.992744,0.341426,0.191962,1.335131,0.315696,0,3.849954,1,1,0.119206,0.036198,0.899812,0.899812,0.100000,0.270806,0.208002
7,0.132753,0.674910,0.000457,0.279995,1,0.000021,0.236177,0.275819,0.207440,2.811804,0.992751,0.342040,0.184060,1.335131,0.171775,0,3.849979,1,1,0.116174,0.023879,0.899378,0.899378,0.100000,0.275819,0.207440
7.100000,0.047987,0.671516,0.000503,0.286335,1,0.000020,0.240609,0.281800,0.206879,2.785707,0.992757,0.341760,0.173358,1.291943,0.142906,0,3.850004,1,1,0.112297,0.008625,0.898692,0.898692,0.100000,0.281800,0.206879
7.200000,-0.056448,0.670656,0.000547,0.292964,1,0.000020,0.229365,0.287787,0.206376,2.774761,0.992759,0.339942,0.161844,1.291943,0.044322,0,3.852810,1,1,0.107380,-0.010135,0.897754,0.897754,0.100000,0.287787,0.206376
7.300000,-0.182190,0.672215,0.000589,0.297736,1,0.000020,0.185468,0.292057,0.205984,2.778244,0.992758,0.343740,0.170195,1.291943,-0.112441,0,3.855620,1,1,0.101191,-0.032669,0.896565,0.896565,0.100000,0.292057,0.205984
7.400000,-0.322759,0.676067,0.000627,0.298051,2,0.000020,0.215642,0.292410,0.205742,2.790382,0.992756,0.364728,0.178186,1.291943,-0.438968,0,3.865774,1,1,0.093488,-0.057782,0.895125,0.895125,0.100000,0.292410,0.205742
7.500000,-0.461237,0.682056,0.000656,0.294024,2,0.000020,0.286959,0.288322,0.205674,2.778189,0.992758,0.409777,0.181914,1.291943,0.301737,0,3.855620,1,1,0.084139,-0.082417,0.893436,0.893436,0.100000,0.288322,0.205674
7.600000,-0.585849,0.689934,0.000675,0.290623,2,0.000020,0.290357,0.283738,0.205778,2.737329,0.992767,0.469120,0.178558,1.253496,0.713170,0,3.852810,1,1,0.073265,-0.104457,0.891498,0.891498,0.100000,0.283738,0.205778
7.700000,-0.704665,0.699279,0.000685,0.290468,2,0.000020,0.209128,0.282294,0.206038,2.722031,0.992770,0.527803,0.186485,1.253496,0.033983,0,3.850004,1,1,0.061151,-0.125334,0.889312,0.889312,0.100000,0.282294,0.206038
7.800000,-0.824200,0.709416,0.000685,0.290781,3,0.000019,0.175327,0.282331,0.206429,2.692075,0.992776,0.577815,0.194148,1.253496,-0.812288,0,3.849979,1,1,0.047954,-0.146193,0.886881,0.886881,0.100000,0.282331,0.206429
7.900000,-0.939103,0.719398,0.000665,0.289054,4,0.000020,0.235781,0.281377,0.206915,2.656208,0.992783,0.614933,0.199801,1.253496,-0.338017,0,3.849954,1,1,0.033729,-0.166072,0.884206,0.884206,0.100000,0.281377,0.206915
8,-1.035912,0.728068,0.000617,0.286142,4,0.000020,0.301503,0.279277,0.207448,2.627173,0.992789,0.641647,0.201195,1.253496,0.604550,0,3.855787,1,1,0.018608,-0.182587,0.881288,0.881288,0.100000,0.279277,0.207448
8.100000,-1.101780,0.734222,0.000547,0.286005,4,0.000019,0.335473,0.278668,0.207983,2.628936,0.992789,0.656417,0.196407,1.215617,0.657212,0,4.251170,1,1,0.002906,-0.193501,0.878129,0.878129,0.100000,0.278668,0.207983
8.200000,-1.136998,0.736856,0.000474,0.290976,4,0.000019,0.309232,0.282281,0.208470,2.699179,0.992774,0.655881,0.186020,1.215617,0.339705,0,4.516476,1,1,-0.012894,-0.198913,0.874731,0.874731,0.100000,0.282281,0.208470
8.300000,-1.145140,0.735418,0.000421,0.299436,3,0.000018,0.269383,0.289444,0.208861,2.778044,0.992758,0.642203,0.171165,1.215617,-0.262415,0,4.655692,1,1,-0.028341,-0.199506,0.871097,0.871097,0.100000,0.289444,0.208861
8.400000,-1.127050,0.729986,0.000390,0.309125,3,0.000018,0.230959,0.298304,0.209116,2.836041,0.992746,0.614404,0.158287,1.215617,-0.398487,0,4.685563,1,1,-0.043064,-0.195482,0.867228,0.867228,0.100000,0.298304,0.209116
8.500000,-1.084783,0.721307,0.000383,0.318169,3,0.000019,0.191717,0.307314,0.209211,2.884810,0.992736,0.572882,0.147105,1.215617,-0.384238,0,4.682098,1,1,-0.056725,-0.187261,0.863127,0.863127,0.100000,0.307314,0.209211
8.600000,-1.022486,0.710651,0.000405,0.324667,2,0.000020,0.186838,0.314854,0.209141,2.918559,0.992729,0.519194,0.150328,1.180031,-0.392422,0,4.681106,1,1,-0.069038,-0.175622,0.858797,0.858797,0.100000,0.314854,0.209141
8.700000,-0.947537,0.699511,0.000460,0.327584,2,0.000019,0.213270,0.319934,0.208916,2.930868,0.992727,0.456901,0.153205,1.180031,-0.048788,0,4.680113,1,1,-0.079794,-0.161885,0.854240,0.854240,0.100000,0.319934,0.208916
8.800000,-0.866861,0.689257,0.000543,0.328305,3,0.000019,0.280859,0.323210,0.208562,2.916029,0.992730,0.392143,0.150571,1.180031,0.264320,0,4.671627,1,1,-0.088901,-0.147273,0.849460,0.849460,0.100000,0.323210,0.208562
8.900000,-0.780860,0.680878,0.000638,0.330121,3,0.000020,0.301186,0.326905,0.208114,2.886926,0.992736,0.332127,0.141670,1.180031,0.675891,0,4.663172,1,1,-0.096370,-0.131881,0.844458,0.844458,0.100000,0.326905,0.208114
9,-0.682965,0.674910,0.000724,0.334524,2,0.000020,0.274522,0.332192,0.207613,2.857568,0.992742,0.281616,0.127181,1.180031,0.203270,0,4.627133,1,1,-0.102221,-0.114634,0.839240,0.839240,0.100000,0.332192,0.207613
9.100000,-0.568511,0.671516,0.000789,0.339737,1,0.000018,0.220814,0.337702,0.207103,2.835769,0.992746,0.240592,0.129090,1.147878,-0.266641,0,4.591647,1,1,-0.106384,-0.094806,0.833807,0.833807,0.100000,0.337702,0.207103
9.200000,-0.440658,0.670656,0.000831,0.343032,1,0.000018,0.193714,0.341048,0.206627,2.826265,0.992748,0.206420,0.131662,1.147878,-0.537082,0,4.514904,1,1,-0.108734,-0.072987,0.828163,0.828163,0.100000,0.341048,0.206627
9.300000,-0.305013,0.672215,0.000850,0.343869,2,0.000020,0.225437,0.341559,0.206230,2.811811,0.992751,0.176963,0.128931,1.147878,-0.271002,0,4.440683,1,1,-0.109202,-0.050163,0.822311,0.822311,0.100000,0.341559,0.206230
9.400000,-0.159069,0.676067,0.000836,0.343260,2,0.000019,0.207347,0.340373,0.205953,2.787486,0.992756,0.151441,0.137637,1.147878,0.317230,0,4.431892,1,1,-0.107801,-0.025968,0.816257,0.816257,0.100000,0.340373,0.205953
9.500000,0.000492,0.682056,0.000782,0.340164,2,0.000020,0.181754,0.337214,0.205824,2.766025,0.992761,0.130350,0.150263,1.147878,-0.180894,0,4.440683,1,1,-0.104511,0.000080,0.810002,0.810002,0.100000,0.337214,0.205824
9.600000,0.167443,0.689934,0.000690,0.333350,1,0.000018,0.232959,0.331036,0.205850,2.750060,0.992764,0.115685,0.159330,1.115137,-0.255936,0,4.514904,1,1,-0.099279,0.026910,0.803552,0.803552,0.100000,0.331036,0.205850
9.700000,0.334440,0.699279,0.000575,0.325113,1,0.000018,0.264518,0.323298,0.206037,2.725697,0.992769,0.110458,0.162817,1.115137,0.512051,0,4.591647,1,1,-0.092138,0.053304,0.796910,0.796910,0.100000,0.323298,0.206037
9.800000,0.501588,0.709416,0.000465,0.318631,1,0.000018,0.244862,0.316621,0.206383,2.697796,0.992775,0.116393,0.162478,1.115137,0.315588,0,4.514904,1,1,-0.083219,0.079259,0.790080,0.790080,0.100000,0.316621,0.206383
9.900000,0.669706,0.719398,0.000393,0.313694,1,0.000017,0.204877,0.311320,0.206854,2.670791,0.992780,0.131458,0.177531,1.115137,-0.196558,0,4.440683,1,1,-0.072646,0.104885,0.783067,0.783067,0.100000,0.311320,0.206854
10,0.829857,0.728068,0.000366,0.308109,0,0.000018,0.217036,0.305895,0.207401,2.644031,0.992786,0.152316,0.189302,1.115137,-0.399850,0,4.431892,1,1,-0.060529,0.128773,0.775876,0.775876,0.100000,0.305895,0.207401
10.100000,0.964783,0.734222,0.000375,0.301685,4,0.000018,0.262228,0.300041,0.207962,2.624516,0.992790,0.174695,0.195373,1.084111,0.121589,0,4.423135,1,1,-0.047084,0.148289,0.768510,0.768510,0.100000,0.300041,0.207962
10.200000,1.062954,0.736856,0.000405,0.297638,4,0.000018,0.264014,0.296085,0.208474,2.650641,0.992784,0.193676,0.194510,1.084111,0.451923,0,4.341589,1,1,-0.032734,0.161776,0.760974,0.760974,0.100000,0.296085,0.208474
10.300000,1.126643,0.735418,0.000427,0.298433,4,0.000018,0.241283,0.296305,0.208878,2.743946,0.992765,0.205183,0.187744,1.084111,0.017859,0,4.262995,1,1,-0.018009,0.169734,0.753274,0.753274,0.100000,0.296305,0.208878
10.400000,1.159011,0.729986,0.000424,0.303164,2,0.000023,0.204178,0.300245,0.209134,2.833484,0.992747,0.207599,0.176166,1.084111,-0.227313,0,4.199949,1,1,-0.003377,0.172789,0.745414,0.745414,0.100000,0.300245,0.209134
10.500000,1.161682,0.721307,0.000397,0.310204,3,0.000020,0.178029,0.306617,0.209214,2.905190,0.992732,0.201023,0.160554,1.084111,-0.371045,0,4.188870,1,1,0.010770,0.171324,0.737399,0.737399,0.100000,0.306617,0.209214
10.600000,1.137689,0.710651,0.000348,0.318083,3,0.000018,0.178187,0.314137,0.209110,2.963700,0.992720,0.186298,0.154389,1.055617,-0.261486,0,4.061927,1,1,0.024092,0.165928,0.729233,0.729233,0.100000,0.314137,0.209110
10.700000,1.091868,0.699511,0.000280,0.325436,3,0.000017,0.196838,0.321468,0.208830,3.003879,0.992712,0.164987,0.149831,1.055617,0.001572,0,3.933940,1,1,0.036311,0.157431,0.720923,0.720923,0.100000,0.321468,0.208830
10.800000,1.031572,0.689257,0.000194,0.331326,4,0.000017,0.227955,0.327567,0.208402,3.021544,0.992708,0.139656,0.143574,1.055617,0.186512,0,3.870270,1,1,0.047231,0.146994,0.712474,0.712474,0.100000,0.327567,0.208402
10.900000,0.965049,0.680878,0.000095,0.335447,2,0.000018,0.237790,0.331957,0.207868,3.014156,0.992710,0.113848,0.140182,1.055617,0.311170,0,3.808629,1,1,0.056762,0.135858,0.703890,0.703890,0.100000,0.331957,0.207868
11,0.898968,0.674910,-0.000014,0.338137,2,0.000018,0.227211,0.334862,0.207281,2.990384,0.992715,0.090968,0.143277,1.055617,0.098350,0,3.800674,1,1,0.064914,0.124988,0.695177,0.695177,0.100000,0.334862,0.207281
