t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t)
39.200000,0,0.952136,0,0,0,0.000021,0.016151,0,1.323459,0.000078,0,0.000000,54827712545582256769582515342380614935564607625920517192014658682391947536149331870482432,-0.001037,14.200000,112279.409040,1,stable,0.000000,0,1
39.300000,0,0.953688,0,0,0,0.000021,0.012751,0,1.317356,0.000077,0,0.000000,54827712545582256769582515342380614935564607625920517192014658682391947536149331870482432,-0.018555,14.300000,115743.186272,1,stable,0.000000,0,1
39.400000,0,0.949772,0,0,0,0.000021,0.008153,0,1.313467,0.000077,0,0.000000,54827712545582256769582515342380614935564607625920517192014658682391947536149331870482432,-0.033997,14.400000,116279.686397,1,stable,0.000000,0,1
39.500000,0,0.942661,0,0,0,0.000020,0.002802,0,1.312132,0.000077,0,0.000000,54827712545582256769582515342380614935564607625920517192014658682391947536149331870482432,-0.045983,14.500000,116821.183322,1,stable,0.000000,0,1
39.600000,0,0.934548,0,0,0,0.000021,0.002798,0,1.313467,0.000077,0,0.000000,54142366138762476616430962644378094707242799213386143316882188885681194258180643800219648,-0.053513,14.600000,118220.725439,1,stable,0.000000,0,1
39.700000,0,0.927558,0,0,0,0.000021,0.008127,0,1.317356,0.000077,0,0.000000,54142366138762476616430962644378094707242799213386143316882188885681194258180643800219648,-0.000031,14.700000,119654.207778,1,stable,0.000000,0,1
39.800000,0,0.923592,0,0,0,0.000020,0.012688,0,1.323459,0.000076,0,0.000000,54142366138762476616430962644378094707242799213386143316882188885681194258180643800219648,0.053284,14.800000,120142.560673,1,stable,0.000000,0,1
39.900000,0,0.923588,0,0,0,0.000021,0.016050,0,1.331227,0.000076,0,0.000000,54142366138762476616430962644378094707242799213386143316882188885681194258180643800219648,0.045610,14.900000,120634.916200,1,stable,0.000000,0,1
40,0,0.926469,0,0,0,0.000021,0.017881,0,1.339942,0.000076,0,0.000000,54142366138762476616430962644378094707242799213386143316882188885681194258180643800219648,0.033618,15,121187.736069,1,stable,0.000000,0,1
40.100000,0,0.928852,0,0,0,0.000022,0.017983,0,1.348769,0.000076,0,0.000000,53473941865444423705357530958219199649080913793902360181714024363226457009727422760747008,0.018313,15.100000,121745.645953,1,stable,0.000000,0,1
40.200000,0,0.926365,0,0,0,0.000021,0.016318,0,1.356829,0.000076,0,0.000000,53473941865444423705357530958219199649080913793902360181714024363226457009727422760747008,0.001025,15.200000,130958.757241,1,stable,0.000000,0,1
40.300000,0,0.916137,0,0,0,0.000020,0.013020,0,1.363293,0.000075,0,0.000000,53473941865444423705357530958219199649080913793902360181714024363226457009727422760747008,-0.016654,15.300000,141680.435271,1,stable,0.000000,0,1
40.400000,0,0.899078,0,0,0,0.000020,0.008396,0,1.367475,0.000075,0,0.000000,53473941865444423705357530958219199649080913793902360181714024363226457009727422760747008,-0.032982,15.400000,142665.629668,1,stable,0.000000,0,1
40.500000,0,0.880554,0,0,0,0.000020,0.002901,0,1.368921,0.000075,0,0.000000,53473941865444423705357530958219199649080913793902360181714024363226457009727422760747008,-0.046241,15.500000,143664.621376,1,stable,0.000000,0,1
40.600000,0,0.868472,0,0,0,0.000021,0.002905,0,1.367475,0.000075,0,0.000000,52821820623182902464652296920811900568073218092448272265508957753779640925595183060353024,-0.054944,15.600000,146673.737396,1,stable,0.000000,0,1
40.700000,0,0.869010,0,0,0,0.000021,0.008423,0,1.363293,0.000075,0,0.000000,52821820623182902464652296920811900568073218092448272265508957753779640925595183060353024,0.000033,15.700000,149811.604568,1,stable,0.000000,0,1
40.800000,0,0.882722,0,0,0,0.000021,0.013086,0,1.356829,0.000074,0,0.000000,52821820623182902464652296920811900568073218092448272265508957753779640925595183060353024,0.055185,15.800000,152288.642614,1,stable,0.000000,0,1
40.900000,0,0.904370,0,0,0,0.000021,0.016422,0,1.348769,0.000074,0,0.000000,52821820623182902464652296920811900568073218092448272265508957753779640925595183060353024,0.046627,15.900000,154848.970245,1,stable,0.000000,0,1
41,0,0.926469,0,0,0,0.000023,0.018110,0,1.339942,0.000074,0,0.000000,52821820623182902464652296920811900568073218092448272265508957753779640925595183060353024,0.033362,16,157814.096895,1,stable,0.000000,0,1
41.100000,0,0.943205,0,0,0,0.000022,0.018006,0,1.331227,0.000074,0,0.000000,52185413145795160824138711374336198131425470231238402746488895463027064430525547762679808,0.016880,16.100000,160894.995913,1,stable,0.000000,0,1
41.200000,0,0.952136,0,0,0,0.000019,0.016151,0,1.323459,0.000074,0,0.000000,52185413145795160824138711374336198131425470231238402746488895463027064430525547762679808,-0.001037,16.200000,163947.478918,1,stable,0.000000,0,1
41.300000,0,0.953688,0,0,0,0.000019,0.012751,0,1.317356,0.000074,0,0.000000,52185413145795160824138711374336198131425470231238402746488895463027064430525547762679808,-0.018555,16.300000,167118.024570,1,stable,0.000000,0,1
41.400000,0,0.949772,0,0,0,0.000025,0.008153,0,1.313467,0.000073,0,0.000000,52185413145795160824138711374336198131425470231238402746488895463027064430525547762679808,-0.033997,16.400000,169918.513890,1,stable,0.000000,0,1
41.500000,0,0.942661,0,0,0,0.000019,0.002802,0,1.312132,0.000073,0,0.000000,52185413145795160824138711374336198131425470231238402746488895463027064430525547762679808,-0.045983,16.500000,172814.461561,1,stable,0.000000,0,1
41.600000,0,0.934548,0,0,0,0.000019,0.002798,0,1.313467,0.000073,0,0.000000,51564158227392837901672075471876083768741238619656639815574479296947922740068386787557376,-0.053513,16.600000,182596.730600,1,stable,0.000000,0,1
41.700000,0,0.927558,0,0,0,0.000022,0.008127,0,1.317356,0.000073,0,0.000000,51564158227392837901672075471876083768741238619656639815574479296947922740068386787557376,-0.000031,16.700000,193552.912423,1,stable,0.000000,0,1
41.800000,0,0.923592,0,0,0,0.000019,0.012688,0,1.323459,0.000073,0,0.000000,51564158227392837901672075471876083768741238619656639815574479296947922740068386787557376,0.053284,16.800000,194696.365842,1,stable,0.000000,0,1
41.900000,0,0.923588,0,0,0,0.000019,0.016050,0,1.331227,0.000073,0,0.000000,51564158227392837901672075471876083768741238619656639815574479296947922740068386787557376,0.045610,16.900000,195853.409920,1,stable,0.000000,0,1
42,0,0.926469,0,0,0,0.000020,0.017881,0,1.339942,0.000072,0,0.000000,51564158227392837901672075471876083768741238619656639815574479296947922740068386787557376,0.033618,17,207166.379149,1,stable,0.000000,0,1
42.100000,0,0.928852,0,0,0,0.000019,0.017983,0,1.348769,0.000072,0,0.000000,50957521071776446085797991036989741489220280563772583130029499832708477247784792340037632,0.018313,17.100000,219866.396900,1,stable,0.000000,0,1
42.200000,0,0.926365,0,0,0,0.000020,0.016318,0,1.356829,0.000072,0,0.000000,50957521071776446085797991036989741489220280563772583130029499832708477247784792340037632,0.001025,17.200000,223000.918660,1,stable,0.000000,0,1
42.300000,0,0.916137,0,0,0,0.000019,0.013020,0,1.363293,0.000072,0,0.000000,50957521071776446085797991036989741489220280563772583130029499832708477247784792340037632,-0.016654,17.300000,226226.107532,1,stable,0.000000,0,1
42.400000,0,0.899078,0,0,0,0.000019,0.008396,0,1.367475,0.000072,0,0.000000,50957521071776446085797991036989741489220280563772583130029499832708477247784792340037632,-0.032982,17.400000,228381.700483,1,stable,0.000000,0,1
42.500000,0,0.880554,0,0,0,0.000019,0.002901,0,1.368921,0.000071,0,0.000000,50957521071776446085797991036989741489220280563772583130029499832708477247784792340037632,-0.046241,17.500000,230578.767708,1,stable,0.000000,0,1
42.600000,0,0.868472,0,0,0,0.000021,0.002905,0,1.367475,0.000071,0,0.000000,50364991756988350998297477726262164223778418149352139207326276870631420936579650527690752,-0.054944,17.600000,232257.923095,1,stable,0.000000,0,1
42.700000,0,0.869010,0,0,0,0.000021,0.008423,0,1.363293,0.000071,0,0.000000,50364991756988350998297477726262164223778418149352139207326276870631420936579650527690752,0.000033,17.700000,233961.714284,1,stable,0.000000,0,1
42.800000,0,0.882722,0,0,0,0.000021,0.013086,0,1.356829,0.000071,0,0.000000,50364991756988350998297477726262164223778418149352139207326276870631420936579650527690752,0.055185,17.800000,236258.463595,1,stable,0.000000,0,1
42.900000,0,0.904370,0,0,0,0.000020,0.016422,0,1.348769,0.000071,0,0.000000,50364991756988350998297477726262164223778418149352139207326276870631420936579650527690752,0.046627,17.900000,238600.753305,1,stable,0.000000,0,1
43,0,0.926469,0,0,0,0.000020,0.018110,0,1.339942,0.000071,0,0.000000,50364991756988350998297477726262164223778418149352139207326276870631420936579650527690752,0.033362,18,244266.520873,1,stable,0.000000,0,1
43.100000,0,0.943205,0,0,0,0.000021,0.018006,0,1.331227,0.000071,0,0.000000,49786083805758599431225767688400684271022918919378317876785998544389919978318688730218496,0.016880,18.100000,250207.909744,1,stable,0.000000,0,1
43.200000,0,0.952136,0,0,0,0.000020,0.016151,0,1.323459,0.000070,0,0.000000,49786083805758599431225767688400684271022918919378317876785998544389919978318688730218496,-0.001037,18.200000,271133.716845,1,stable,0.000000,0,1
43.300000,0,0.953688,0,0,0,0.000020,0.012751,0,1.317356,0.000070,0,0.000000,49786083805758599431225767688400684271022918919378317876785998544389919978318688730218496,-0.018555,18.300000,295879.180151,1,stable,0.000000,0,1
43.400000,0,0.949772,0,0,0,0.000021,0.008153,0,1.313467,0.000070,0,0.000000,49786083805758599431225767688400684271022918919378317876785998544389919978318688730218496,-0.033997,18.400000,302315.900087,1,stable,0.000000,0,1
43.500000,0,0.942661,0,0,0,0.000020,0.002802,0,1.312132,0.000070,0,0.000000,49786083805758599431225767688400684271022918919378317876785998544389919978318688730218496,-0.045983,18.500000,309038.903961,1,stable,0.000000,0,1
43.600000,0,0.934548,0,0,0,0.000020,0.002798,0,1.313467,0.000070,0,0.000000,49220332853420434572644194970077780339891636188837232708063005805614873414059640758468608,-0.053513,18.600000,323873.635640,1,stable,0.000000,0,1
43.700000,0,0.927558,0,0,0,0.000020,0.008127,0,1.317356,0.000070,0,0.000000,49220332853420434572644194970077780339891636188837232708063005805614873414059640758468608,-0.000031,18.700000,340204.398202,1,stable,0.000000,0,1
43.800000,0,0.923592,0,0,0,0.000021,0.012688,0,1.323459,0.000069,0,0.000000,49220332853420434572644194970077780339891636188837232708063005805614873414059640758468608,0.053284,18.800000,357884.091042,1,stable,0.000000,0,1
43.900000,0,0.923588,0,0,0,0.000020,0.016050,0,1.331227,0.000069,0,0.000000,49220332853420434572644194970077780339891636188837232708063005805614873414059640758468608,0.045610,18.900000,377502.063547,1,stable,0.000000,0,1
44,0,0.926469,0,0,0,0.000022,0.017881,0,1.339942,0.000069,0,0.000000,49220332853420434572644194970077780339891636188837232708063005805614873414059640758468608,0.033618,19,402747.143719,1,stable,0.000000,0,1
44.100000,0,0.928852,0,0,0,0.000021,0.017983,0,1.348769,0.000069,0,0.000000,48667295405629191511301324743683143332372403386638232647543236638480736526037683617660928,0.018313,19.100000,431610.684862,1,stable,0.000000,0,1
44.200000,0,0.926365,0,0,0,0.000020,0.016318,0,1.356829,0.000069,0,0.000000,48667295405629191511301324743683143332372403386638232647543236638480736526037683617660928,0.001025,19.200000,451048.775672,1,stable,0.000000,0,1
44.300000,0,0.916137,0,0,0,0.000020,0.013020,0,1.363293,0.000069,0,0.000000,48667295405629191511301324743683143332372403386638232647543236638480736526037683617660928,-0.016654,19.300000,472320.270157,1,stable,0.000000,0,1
44.400000,0,0.899078,0,0,0,0.000020,0.008396,0,1.367475,0.000068,0,0.000000,48667295405629191511301324743683143332372403386638232647543236638480736526037683617660928,-0.032982,19.400000,482068.438161,1,stable,0.000000,0,1
44.500000,0,0.880554,0,0,0,0.000021,0.002901,0,1.368921,0.000068,0,0.000000,48667295405629191511301324743683143332372403386638232647543236638480736526037683617660928,-0.046241,19.500000,492227.468726,1,stable,0.000000,0,1
44.600000,0,0.868472,0,0,0,0.000021,0.002905,0,1.367475,0.000068,0,0.000000,48126547678899979214605300128336084184215821523009905170561945676161061562827238933528576,-0.054944,19.600000,508493.892861,1,stable,0.000000,0,1
44.700000,0.000000,0.869010,0,0,0,0.000019,1.008423,0.000000,1.363293,0.000068,0,0.000000,48126547678899979214605300128336084184215821523009905170561945676161061562827238933528576,0.000033,19.700000,525872.158214,1,transitoire,0.000000,0.000000,1
44.800000,0.000000,0.882722,0,0,0,0.000019,1.013086,0.000000,1.356829,0.000068,0,0.000000,48126547678899979214605300128336084184215821523009905170561945676161061562827238933528576,10.055185,19.800000,526811.110646,1,transitoire,0.000000,0.000000,1
44.900000,0.000000,0.904370,-0.000000,0.000000,0,0.000018,1.016422,0.000000,1.348769,0.000068,0,0.000000,48126547678899979214605300128336084184215821523009905170561945676161061562827238933528576,0.046627,19.900000,527753.422101,1,transitoire,0.000000,0.000000,1
45,-0.000000,0.926469,-0.000000,0.000000,0,0.000018,1.018110,0.000000,1.339942,0.000068,0,0.000000,48126547678899979214605300128336084184215821523009905170561945676161061562827238933528576,0.033362,20,537307.264176,1,transitoire,0.000000,-0.000000,1
45.100000,-0.000000,0.943205,-0.000000,0.000000,0,0.000020,1.018006,0.000000,1.331227,0.000067,0.986103,0.000000,47597684517593386114086431545755877966072680659808412402862754926999685419130508892176384,0.016880,20.100000,547213.387117,1,transitoire,0.000000,-0.000000,1
45.200000,-0.000000,0.952136,0.000000,0.000000,0,0.000020,1.016151,0.000000,1.323459,0.000067,0.986103,0.000000,47597684517593386114086431545755877966072680659808412402862754926999685419130508892176384,-0.001037,20.200000,569360.512745,1,transitoire,0.000000,-0.000000,1
45.300000,-0.000000,0.953688,0.000000,0.000000,0,0.000019,1.012751,0.000000,1.317356,0.000067,0.986103,0.000000,47597684517593386114086431545755877966072680659808412402862754926999685419130508892176384,-0.018555,20.300000,593375.955610,1,transitoire,0.000000,-0.000000,1
45.400000,-0.000000,0.949772,0.000000,0.000000,0,0.000020,1.008153,0.000000,1.313467,0.000067,0.986103,0.000000,47597684517593386114086431545755877966072680659808412402862754926999685419130508892176384,-0.033997,20.400000,617521.814262,1,transitoire,0.000000,-0.000000,1
45.500000,-0.000000,0.942661,0.000000,0.000000,0,0.000020,1.002802,0.000000,1.312132,0.000067,0.986103,0.000000,47597684517593386114086431545755877966072680659808412402862754926999685419130508892176384,-0.045983,20.500000,643716.132732,1,transitoire,0.000000,-0.000000,1
45.600000,-0.000000,0.934548,0.000000,0.000000,0,0.000020,1.002797,0.000000,1.313467,0.000067,0.986103,0.000000,47080318381532586211169627786643507209240259281130627094264985443317089467766923470045184,-0.053513,20.600000,706869.871663,1,transitoire,0.000000,-0.000000,1
45.700000,-0.000000,0.927558,0.000000,0.000000,0,0.000020,1.008105,0.000000,1.317356,0.000066,0.986103,0.000000,47080318381532586211169627786643507209240259281130627094264985443317089467766923470045184,-0.000046,20.700000,783763.373222,1,chronique,0.000000,-0.000000,1
45.800000,0.000000,0.923592,0.000000,0.000000,0,0.000019,1.012519,0.000000,1.323459,0.000066,0.986103,0.000000,47080318381532586211169627786643507209240259281130627094264985443317089467766923470045184,0.053076,20.800000,789257.208125,1,chronique,0.000000,0.000000,1
45.900000,0.000000,0.923588,0.000000,0.000000,0,0.000019,1.015250,0.000000,1.331227,0.000066,0.986108,0.000000,47080318381532586211169627786643507209240259281130627094264985443317089467766923470045184,0.044145,20.900000,794828.605416,1,chronique,0.000000,0.000000,1
46,0.000000,0.926469,-0.000000,0.000000,0,0.000021,1.015191,0.000000,1.339942,0.000066,0.986102,0.000000,47080318381532586211169627786643507209240259281130627094264985443317089467766923470045184,0.027312,21,807426.181872,1,chronique,0.000000,0.000000,1
46.100000,0.000000,0.928852,-0.000000,0.000000,0,0.000020,1.010966,0.000000,1.348769,0.000066,0.986085,0.000000,46574078398935466491832842361694527274992086495173739188260820010146510861997252582309888,-0.000587,21.100000,820429.518076,1,chronique,0.000000,0.000000,1
46.200000,0.000000,0.926365,-0.000000,0.000000,0,0.000019,1.001206,0.000000,1.356829,0.000066,0.986020,0.000000,46574078398935466491832842361694527274992086495173739188260820010146510861997252582309888,-0.042256,21.200000,824923.601630,1,chronique,0.000000,0.000000,1
46.300000,0.000000,0.916137,-0.000000,0.000000,0,0.000020,0.984934,0.000000,1.363293,0.000066,0.985697,0.000000,46574078398935466491832842361694527274992086495173739188260820010146510861997252582309888,-0.097597,21.300000,829467.191030,1,chronique,0.000000,0.000000,1
46.400000,-0.000000,0.899078,-0.000000,0.000000,0,0.000020,0.961841,0.000000,1.367475,0.000065,0.975853,0.000000,46574078398935466491832842361694527274992086495173739188260820010146510861997252582309888,-0.162726,21.400000,851255.408096,1,chronique,0.000000,-0.000000,1
46.500000,-0.000000,0.880554,-0.000000,0.000000,0,0.000020,0.932379,0.000000,1.368921,0.000065,0.986140,0.000000,46574078398935466491832842361694527274992086495173739188260820010146510861997252582309888,-0.230922,21.500000,874219.157567,1,chronique,0.000000,-0.000000,1
46.600000,-0.000000,0.868472,0.000000,0.000000,0,0.000020,0.903457,0.000000,1.367475,0.000065,0.985252,0.000000,46078609479797850635076157370482467410455998571816105807575755433990165542343150850277376,-0.294622,21.600000,922818.984022,1,chronique,0.000000,-0.000000,1
46.700000,-0.000000,0.869010,0.000000,0.000000,0,0.000020,0.876022,0.000000,1.363293,0.000065,0.983014,0.000000,46078609479797850635076157370482467410455998571816105807575755433990165542343150850277376,-0.289225,21.700000,977140.437970,1,chronique,0.000000,-0.000000,1
46.800000,-0.000000,0.882722,0.000000,0.000000,0,0.000019,0.844837,0.000000,1.356829,0.000065,0.979021,0.000000,46078609479797850635076157370482467410455998571816105807575755433990165542343150850277376,-0.274351,21.800000,997957.128233,1,chronique,0.000000,-0.000000,1
46.900000,-0.000000,0.904370,0.000000,0.000000,0,0.000020,0.810607,0.000000,1.348769,0.000065,0.972718,0.000000,46078609479797850635076157370482467410455998571816105807575755433990165542343150850277376,-0.311847,21.900000,1019680.069322,1,chronique,0.000000,-0.000000,1
47,-0.000000,0.926469,0.000000,0.000000,0,0.000020,0.774110,0.000000,1.339942,0.000065,0.962905,0.000000,46078609479797850635076157370482467410455998571816105807575755433990165542343150850277376,-0.342297,22,1024801.042398,1,stable,0.000000,-0.000000,1
47.100000,-0.000000,0.943205,0.000000,0.000000,0,0.000019,0.736153,0.000000,1.331227,0.000065,0.945393,0.000000,45593571485273661171389530015169139490377618982584827541089196560453506092266687066800128,-0.364972,22.100000,1029973.711557,1,stable,0.000000,-0.000000,1
47.200000,-0.000000,0.952136,0.000000,0.000000,0,0.000020,0.697546,0.000000,1.323459,0.000064,0.898382,0.000000,45593571485273661171389530015169139490377618982584827541089196560453506092266687066800128,-0.379570,22.200000,1036609.668192,1,stable,0.000000,-0.000000,1
47.300000,0.000000,0.953688,0.000000,0.000000,0,0.000020,0.659082,0.000000,1.317356,0.000064,0.891527,0.000000,45593571485273661171389530015169139490377618982584827541089196560453506092266687066800128,-0.386068,22.300000,1043331.688144,1,stable,0.000000,0.000000,1
47.400000,0.000000,0.949772,0.000000,0.000000,0,0.000019,0.621517,0.000000,1.313467,0.000064,0.977751,0.000000,45593571485273661171389530015169139490377618982584827541089196560453506092266687066800128,-0.384643,22.400000,1092178.420986,1,stable,0.000000,0.000000,1
47.500000,0.000000,0.942661,-0.000000,0.000000,0,0.000020,0.585558,0.000000,1.312132,0.000064,0.939756,0.000000,45593571485273661171389530015169139490377618982584827541089196560453506092266687066800128,-0.375646,22.500000,1145823.624226,1,stable,0.000000,0.000000,1
47.600000,0.000000,0.934548,-0.000000,0.000000,0,0.000019,0.557441,0.000000,1.313467,0.000064,0.935541,0.000000,45118638448968730513692468870315078922702332677821786097401824071400995215150536500183040,-0.359590,22.600000,1178331.441849,1,stable,0.000000,0.000000,1
47.700000,0.000000,0.927558,-0.000000,0.000000,0,0.000020,0.537182,0.000000,1.317356,0.000064,0.986001,0.000000,45118638448968730513692468870315078922702332677821786097401824071400995215150536500183040,-0.281177,22.700000,1212737.657393,1,stable,0.000000,0.000000,1
47.800000,0.000000,0.923592,-0.000000,0.000000,0,0.000019,0.518640,0.000000,1.323459,0.000064,0.981811,0.000000,45118638448968730513692468870315078922702332677821786097401824071400995215150536500183040,-0.202589,22.800000,1303588.107195,1,stable,0.000000,0.000000,1
47.900000,-0.000000,0.923588,-0.000000,0.000000,0,0.000029,0.501284,0.000000,1.331227,0.000063,0.892369,0.000000,45118638448968730513692468870315078922702332677821786097401824071400995215150536500183040,-0.185417,22.900000,1409152.699690,1,stable,0.000000,-0.000000,1
48,-0.000000,0.926469,-0.000000,0.000000,0,0.000020,0.484643,0.000000,1.339942,0.000063,0.916714,0.000000,45118638448968730513692468870315078922702332677821786097401824071400995215150536500183040,-0.173558,23,1431287.338523,1,stable,0.000000,-0.000000,1
48.100000,-0.000000,0.928852,0.000000,0.000000,0,0.000019,0.468353,0.000000,1.348769,0.000063,0.986068,0.000000,44653497846402043298849068068923925359910556358635382458246711194631483149677315007447040,-0.166408,23.100000,1454128.445786,1,stable,0.000000,-0.000000,1
48.200000,-0.000000,0.926365,0.000000,0.000000,0,0.000018,0.452193,0.000000,1.356829,0.000063,0.985047,0.000000,44653497846402043298849068068923925359910556358635382458246711194631483149677315007447040,-0.162901,23.200000,1582670.763157,1,stable,-0.000000,-0.000000,1
48.300000,-0.000000,0.916137,0.000000,0.000001,0,0.000018,0.436108,0.000000,1.363293,0.000063,0.975200,0.000000,44653497846402043298849068068923925359910556358635382458246711194631483149677315007447040,-0.161602,23.300000,1736142.622262,1,stable,-0.000000,-0.000000,1
48.400000,-0.000000,0.899078,0.000000,0.000001,0,0.000020,0.420213,0.000000,1.367475,0.000063,0.897898,0.000000,44653497846402043298849068068923925359910556358635382458246711194631483149677315007447040,-0.160851,23.400000,1997829.446265,1,stable,-0.000000,-0.000000,1
48.500000,0.000000,0.880554,0.000000,0.000002,0,0.000018,0.404774,0.000001,1.368921,0.000063,0.876765,0.000000,44653497846402043298849068068923925359910556358635382458246711194631483149677315007447040,-0.158949,23.500000,2352404.770470,1,stable,-0.000000,0.000000,1
48.600000,0.000000,0.868472,0.000000,0.000003,0,0.000018,0.395971,0.000001,1.367475,0.000063,0.936495,0.000001,44197849909193857020068488053872461325669631404463369379100646538826315213530157149061120,-0.154395,23.600000,2386016.122756,1,stable,-0.000000,0.000001,1
48.700000,0.000000,0.869010,-0.000000,0.000004,0,0.000018,0.393642,0.000002,1.363293,0.000062,0.985752,0.000002,44197849909193857020068488053872461325669631404463369379100646538826315213530157149061120,-0.088024,23.700000,2420601.880950,1,stable,0.000000,0.000002,1
48.800000,0.000000,0.882722,-0.000000,0.000007,0,0.000019,0.391239,0.000003,1.356829,0.000062,0.982291,0.000003,44197849909193857020068488053872461325669631404463369379100646538826315213530157149061120,-0.023289,23.800000,3003325.855872,1,stable,0.000000,0.000003,1
48.900000,0.000000,0.904370,-0.000000,0.000011,0,0.000018,0.388119,0.000005,1.348769,0.000062,0.975780,0.000004,44197849909193857020068488053872461325669631404463369379100646538826315213530157149061120,-0.024029,23.900000,3955570.820012,1,stable,0.000000,0.000005,1
49,0.000000,0.926469,-0.000000,0.000017,0,0.000018,0.383790,0.000008,1.339942,0.000062,0.967365,0.000006,44197849909193857020068488053872461325669631404463369379100646538826315213530157149061120,-0.031201,24,4021922.640769,1,stable,0.000001,0.000007,1
49.100000,0.000000,0.943205,-0.000000,0.000026,0,0.000018,0.377935,0.000012,1.331227,0.000062,0.954864,0.000008,43751406980818164849837979874906617894702565831374658330493292660821646644322436804247552,-0.043297,24.100000,4090538.445179,1,stable,0.000001,0.000010,1
49.200000,0.000000,0.952136,-0.000000,0.000041,0,0.000018,0.370421,0.000018,1.323459,0.000062,0.927399,0.000009,43751406980818164849837979874906617894702565831374658330493292660821646644322436804247552,-0.058541,24.200000,4244505.684286,1,stable,0.000002,0.000011,1
49.300000,0.000000,0.953688,-0.000001,0.000062,0,0.000018,0.361272,0.000028,1.317356,0.000062,0.839397,0.000005,43751406980818164849837979874906617894702565831374658330493292660821646644322436804247552,-0.075141,24.300000,4410516.861875,1,stable,0.000003,0.000007,1
49.400000,-0.000000,0.949772,-0.000001,0.000094,0,0.000018,0.350641,0.000042,1.313467,0.000062,0.781606,0.000008,43751406980818164849837979874906617894702565831374658330493292660821646644322436804247552,-0.091491,24.400000,4755856.294783,1,stable,0.000003,-0.000005,1
49.500000,-0.000000,0.942661,-0.000000,0.000142,0,0.000018,0.338770,0.000064,1.312132,0.000061,0.835372,0.000036,43751406980818164849837979874906617894702565831374658330493292660821646644322436804247552,-0.106310,24.500000,5159869.340837,1,stable,0.000003,-0.000033,1
49.600000,-0.000000,0.934548,0.000000,0.000210,0,0.000018,0.331543,0.000095,1.313467,0.000061,0.985833,0.000079,43313892911009984120100073760917403099070240559378539977479986109535288401114437108367360,-0.118718,24.600000,6017628.678543,1,stable,-0.000000,-0.000079,1
49.700000,-0.000000,0.927558,0.000002,0.000306,0,0.000018,0.328726,0.000138,1.317356,0.000061,0.983220,0.000131,43313892911009984120100073760917403099070240559378539977479986109535288401114437108367360,-0.072263,24.700000,7217429.982117,1,stable,-0.000007,-0.000135,1
49.800000,-0.000000,0.923592,0.000004,0.000441,0,0.000018,0.324007,0.000200,1.323459,0.000061,0.971337,0.000163,43313892911009984120100073760917403099070240559378539977479986109535288401114437108367360,-0.028173,24.800000,7257088.280262,1,stable,-0.000017,-0.000180,1
49.900000,-0.000000,0.923588,0.000008,0.000625,0,0.000020,0.316770,0.000284,1.331227,0.000061,0.921636,0.000124,43313892911009984120100073760917403099070240559378539977479986109535288401114437108367360,-0.047192,24.900000,7217429.982117,1,stable,-0.000031,-0.000153,1
