t,p_state0,p_state1,p_state2,p_state3,confidence,curiosity_learned,boredom_learned,satisfaction_learned,fatigue_learned
15.8,0.2505279744664345,0.2500710588766685,0.25035080850479785,0.24905015815209927,1.889881142136396e-06,0.33480633139129207,0.19920010835627946,0.6029740288220999,0.8122495865091754
15.9,0.25046755928046005,0.2500631423452093,0.25031078324404626,0.2491585151302844,1.482951231923657e-06,0.33855551961681823,0.18676553399242452,0.591597010505283,0.8264229015345506
16.0,0.25043982233323675,0.25005949333499305,0.2502923994994291,0.24920828483234114,1.3125809814606981e-06,0.3426631426455091,0.24223832655833172,0.6044793757606273,0.818270180241281
16.1,0.2504263913300798,0.2500577248442775,0.2502834967336713,0.2492323870919714,1.2338134289802127e-06,0.3449550127097595,0.2104073754583653,0.5767351086889474,0.8039065023853904
16.2,0.2503856295976425,0.2500523472890351,0.2502564721049149,0.2493055510084074,1.009653318950754e-06,0.3663491390505246,0.19567701538984833,0.5901971139866725,0.7995716937964692
16.3,0.2503332467907543,0.25004542922303336,0.25022173878750675,0.24939958519870567,7.545450001478216e-07,0.39045375924418085,0.17291561114639095,0.6078418619403065,0.7963962212387008
16.4,0.25029604143857537,0.2500405169276487,0.25019706986123624,0.2494663717725397,5.958882081102956e-07,0.40374031293106954,0.17201144070925548,0.6150126353874849,0.8138027617867503
16.5,0.25028364590999086,0.25003887557159515,0.25018884842062145,0.24948863009779257,5.471720005978398e-07,0.4094907549113575,0.21264453686538173,0.6153887798933532,0.7986901014399196
16.6,0.25025371049384504,0.25003490658325533,0.25016899077043886,0.2495423921524607,4.380778667600893e-07,0.41964125432408284,0.15182587387430063,0.589120342055979,0.7940284395904285
16.7,0.2502100058908798,0.2500291045945919,0.2501399952950533,0.24962089421947506,3.005546317380592e-07,0.4459113624213737,0.16807820630727793,0.6228058486480558,0.7799540466648175
16.8,0.2501722827898811,0.25002408345480553,0.25011496097237085,0.2496886727829425,2.0260622379808524e-07,0.4542455711226633,0.18161737941426448,0.6212333466706971,0.7762906580999881
16.9,0.25013079352196477,0.25001856477852774,0.2500874293532185,0.24976321234628893,1.171182854031727e-07,0.47220473979382016,0.14999924205686155,0.6194766385689273,0.7804406213343719
17.0,0.2501098683639863,0.2500157788731818,0.2500735423425148,0.24980081042031702,8.283339369974385e-08,0.4788655020812224,0.17079244027570892,0.6159683758845609,0.7777424407514155
17.1,0.2500657660351394,0.25000990568730713,0.2500442729569288,0.24988005532062466,2.9971152448737826e-08,0.5030746164278038,0.13215583062845174,0.6233991961247235,0.786901816100704
17.2,0.2500295565646115,0.25000506076975265,0.25002022935200996,0.24994515331362582,6.231377969179164e-09,0.5145524310700423,0.1855618932534812,0.6451165659204822,0.7788784370226997
17.3,0.24999674898878305,0.25000068192653324,0.24999845059577727,0.25000411848890647,4.7459924878978654e-11,0.5305322750337318,0.15093620989404244,0.6336259260715248,0.784133207713212
17.4,0.24996657762663727,0.2499966417476599,0.24997841465678072,0.25005836596892217,7.218011743859165e-09,0.5421733331445344,0.14376569343258877,0.6297442997123112,0.7752307654174638
17.5,0.24993136589408851,0.24999192155757427,0.24995502878204245,0.25012168376629473,3.1170728442830864e-08,0.5547814379883123,0.1736659289173853,0.6436309533101343,0.7944180468861514
17.6,0.249941220197619,0.24999326632269808,0.24996158645826388,0.25010392702141904,2.2763107732082233e-08,0.5556540420334067,0.12364577151249877,0.5974199169410571,0.7854275193358111
17.7,0.24990142649650834,0.249987925635613,0.24993515406101752,0.25017549380686116,6.472296021353685e-08,0.5749089468082751,0.11564179443465225,0.6113742077513731,0.7878203081461008
17.8,0.24986583374101348,0.24998313403943093,0.24991150404585027,0.2502395281737054,1.2043425234864458e-07,0.5873074901462175,0.189311095437064,0.6450721152998098,0.7976965448630146
17.9,0.2498856281094146,0.24998582576888215,0.2499246713025584,0.2502038748191449,8.730464362560753e-08,0.5845530889159471,0.11880724191398201,0.5817937472757275,0.7999748918453358
18.0,0.24982622254724735,0.249977829878977,0.24988519940709444,0.25031074816668114,2.0256197752477334e-07,0.6109264105086781,0.12408195527943187,0.6179243139197358,0.8178607346891453
18.1,0.24978656642999955,0.24997247329055045,0.24985883965188252,0.2503821206275674,3.061383545555074e-07,0.6250473431421629,0.20344984260204846,0.6588920914743458,0.8099071748782979
18.2,0.24981638210546106,0.24997651574068114,0.2498786665565694,0.25032843559728835,2.2625027173983625e-07,0.6133053485812311,0.1366307808926009,0.5824613411141086,0.8119965119851043
18.3,0.2497683074426978,0.2499700174078447,0.2498467084264992,0.25041496672295827,3.609692531547637e-07,0.6317979161109021,0.14285371526031562,0.6051366155097457,0.804496317367717
18.4,0.2497635256182916,0.24996938303835708,0.2498435362004429,0.2504235551429085,3.7605501024273735e-07,0.6358671825909914,0.1287616650464815,0.5963539172634404,0.8011970749613704
18.5,0.2497850484045971,0.249972292284934,0.24985784364511565,0.2503848156653533,3.104782417828744e-07,0.6260966395503565,0.2053551127137744,0.5857782777984937,0.8317839144672119
18.6,0.2497415970499257,0.24996641273969944,0.24982895555182405,0.2504630346585508,4.4933816878423016e-07,0.6440964243032413,0.16028223108051856,0.5868401112597936,0.815164058521906
18.7,0.24970476971218958,0.24996143397273715,0.24980447379214668,0.2505293225229266,5.870476690317261e-07,0.6576207957345341,0.18334826107775506,0.6139354515039886,0.828432900286689
18.8,0.24968474282620814,0.24995870642823456,0.24979114954767354,0.2505654011978838,6.697063895666489e-07,0.6625413825576364,0.2584687483540937,0.6404557985372912,0.8138581799892648
18.9,0.2497337104104073,0.24996534897031433,0.2498237140360012,0.25047722658327726,4.772768003036276e-07,0.6440070230030072,0.16892153447261418,0.5471253307904724,0.819213737946636
19.0,0.24967938631273678,0.2499579947433478,0.24978759547170615,0.2505750234722093,6.926831729314742e-07,0.6675055606273882,0.1661970418839592,0.5890066039408136,0.825273748462931
19.1,0.24965451271627156,0.2499546129701833,0.24977104982807574,0.2506198244854694,8.047043728032222e-07,0.6744717854375721,0.25470756222104185,0.6293715626013847,0.8208430603345152
19.2,0.24963763208422543,0.2499523216960157,0.24975982308009131,0.2506502231396675,8.854935522606411e-07,0.6774551281069141,0.2318790922049664,0.6189905893757306,0.815439410749516
19.3,0.24962277154191434,0.24995031182660354,0.24974994375487325,0.25067697287660895,9.597855746834583e-07,0.6822093192537,0.22904548179285902,0.6206783238101119,0.8273627929449745
19.4,0.24961957549886266,0.24994987997077206,0.24974781923488018,0.25068272529548513,9.761528366736272e-07,0.6844907456760192,0.22737809082415733,0.6185692550456975,0.8194261050936632
19.5,0.24963374554442644,0.2499518055518382,0.24975724446715988,0.25065720443657563,9.046019021630158e-07,0.6791698569073336,0.21164625060118497,0.595833070796528,0.8153755620502321
19.6,0.24962194833722412,0.24995021089085795,0.2497494021530763,0.2506784386188416,9.63951427346288e-07,0.6848003994644667,0.20422312034403106,0.607510249365813,0.8272890103705568
19.7,0.24966193815685048,0.24995562986918377,0.24977599312973003,0.2506064388442358,7.703613762455319e-07,0.6699814729935185,0.21539623322353163,0.5791874220677593,0.8060375081496486
19.8,0.2496697751637193,0.24995669619575417,0.2497812066638197,0.25059232197670683,7.349483525098677e-07,0.6654473566438422,0.18195602156858018,0.5568647103854514,0.8225751463504141
19.9,0.24965967909710382,0.24995531598031442,0.24977448675633213,0.25061051816624963,7.807448576535592e-07,0.669611525246885,0.1985546819038256,0.5778736489483894,0.8026325179220328
20.0,0.2496847822846885,0.2499587156857405,0.2497911778758249,0.25056532415374616,6.695267565914875e-07,0.6574430330148274,0.19409290798250892,0.5556992580461263,0.8046314788476283
20.1,0.24966571245702043,0.2499561302153268,0.24977849679412994,0.25059966053352284,7.532439622037757e-07,0.6650228087880886,0.19735388697993841,0.582712072079632,0.8158835267785685
20.2,0.24970097975766353,0.24996090397250847,0.2498019446899913,0.25053617157983665,6.023118889197931e-07,0.6515647361260724,0.2219594013751269,0.5680848888177834,0.8110371857385632
20.3,0.2498343036458572,0.2499789008062517,0.24989055957468118,0.2502962359732099,1.841010203174065e-07,0.5950282443415053,0.10136052937374314,0.4124452054244377,0.8049984230568137
20.4,0.24979993640238077,0.24997428006067085,0.2498677270796418,0.25035805645730663,2.6883560089174807e-07,0.6151791594714032,0.12771976754710518,0.47774063771313635,0.8571753411246291
20.5,0.24975221248553112,0.24996782591387892,0.24983600037643908,0.25044396122415086,4.131062342205283e-07,0.6381231794041972,0.2179210791820693,0.5795255300573596,0.8481559550330945
20.6,0.24986810534990592,0.2499834412052307,0.24991301398162338,0.25023543946324006,1.1636453822738702e-07,0.5844889889343642,0.19071928794629706,0.47041091978477495,0.8277378646779283
20.7,0.24985882595158487,0.24998218571547476,0.2499068447788883,0.25025214355405206,1.3343155036427135e-07,0.5879142190937016,0.14417686073739436,0.47389928891432187,0.8218713859958025
20.8,0.2499018191760266,0.24998795890104908,0.2499354040972959,0.25017481782562834,6.42221005264787e-08,0.5675915686034151,0.1996763866112296,0.4724808092604494,0.8278158340178008
20.9,0.2500089181993546,0.2500023283720957,0.2500065407771473,0.24998221265140258,6.443556799240469e-10,0.5246075705132983,0.1258002715622343,0.3683202570613563,0.8381842439938959
21.0,0.24998062354227557,0.2499985140730182,0.24998773726863524,0.250033125116071,2.348370831128932e-09,0.5385620764027027,0.1482276757112826,0.43078993374003927,0.8146703639481003
21.1,0.2499971635850321,0.2500007141215777,0.24999871297315807,0.250003409320232,3.510824964081394e-11,0.5257073219485379,0.2321918980141732,0.4625163666103097,0.8218190509486554
21.2,0.2500153172310329,0.2500031494299694,0.25001077069299654,0.24997076264600124,1.7570495058905067e-09,0.5203954422205497,0.1928541102398404,0.45129315323830665,0.8244597590547523
21.3,0.2501263775672421,0.25001798003989706,0.2500845001777876,0.24977114221507327,1.093933958973281e-07,0.47260880467779565,0.11782859082382824,0.34399749103250915,0.7922105770479678
21.4,0.25017628100993855,0.2500246285793866,0.2501176211189515,0.24968146929172322,2.120967002028351e-07,0.44901372294627057,0.1198100407889729,0.3212702861345437,0.8238831242945702
21.5,0.2501512888128703,0.25002128163961646,0.2501010243788862,0.24972640516862696,1.5642433714990744e-07,0.4649620252079696,0.18679399498741178,0.40214543958063137,0.827423603428595
21.6,0.25012519987974946,0.2500177880594112,0.2500836994533218,0.24977331260751742,1.0733482447289333e-07,0.47257387616046903,0.23731421471664332,0.46486975297493555,0.823381963798891
21.7,0.2503405269488834,0.25004633893311423,0.2502265374802843,0.24938659663771812,7.876122171124322e-07,0.3686668337233011,0.1855016476699499,0.2548149718869222,0.8111804481862575
21.8,0.25034208968482,0.25004656801863073,0.25022758607950407,0.2493837562170452,7.949126841211296e-07,0.3767721183559859,0.12711519818383876,0.2714249155587095,0.8293862530739703
21.9,0.2503561243604832,0.25004842011514,0.2502368912439348,0.24935856428044195,8.612934131457806e-07,0.37605052152587937,0.2230679511521706,0.33228819921068886,0.8194689681633637
22.0,0.250503406204439,0.2500678348824483,0.25033452910331155,0.249094229809801,1.7184281493332065e-06,0.3040350102562589,0.17536624310617538,0.192668691654439,0.813393976181065
22.1,0.2504243331660827,0.25005740044489433,0.25028210307632404,0.24923616331269896,1.2217430370720095e-06,0.3483671865026748,0.19012880007973113,0.3159015401445024,0.8427511530361629
22.2,0.25042167261107323,0.2500570371110174,0.25028033243333425,0.24924095784457498,1.2064526869748349e-06,0.34645582409404097,0.34922774527536454,0.40000935953387495,0.8374212622777513
22.3,0.2506257016043371,0.25008382439974236,0.2504155308457315,0.24887494315018904,2.6522949346796665e-06,0.2458014057234067,0.2532302737669576,0.17701702311171186,0.8054592231012969
22.4,0.2507057840720665,0.2500943281062074,0.25046859125373994,0.2487312965679861,3.3735130755552234e-06,0.22000007135741348,0.1353335429586452,0.09612799564992877,0.8113519361100849
22.5,0.2506462470136609,0.25008652020417804,0.25042914425830515,0.24883808852385586,2.82906344140077e-06,0.2499231751714251,0.2632135383530402,0.2373866847587215,0.8460599520889597
22.6,0.2506744312666616,0.25009022451408197,0.25044782252655806,0.24878752169269833,3.080878822947497e-06,0.24770754059868375,0.2905785650032275,0.25659208962574415,0.814426130208254
22.7,0.25062932882749894,0.25008431583801394,0.25041794276770346,0.24886841256678366,2.6831806535509983e-06,0.26003170218285104,0.23195332111169867,0.27767512689439483,0.818419641133978
22.8,0.25071952986767865,0.2500961163573854,0.2504776908698671,0.24870666290506888,3.505926603697418e-06,0.21699188265704597,0.251858567692683,0.21113814493302163,0.8047150559172856
22.9,0.25068572009897494,0.2500916950781454,0.2504552967186134,0.24876728810426632,3.1846684588332508e-06,0.23198041096004765,0.21867679414895438,0.24476908692211805,0.8238392261319798
23.0,0.2506317042525161,0.2500846338955825,0.2504195202512126,0.24886414160068882,2.7034817291493596e-06,0.2684515877607596,0.2417082540368483,0.33530660261686057,0.8081429063608215
23.1,0.25062723695148403,0.2500840505949588,0.2504165617947303,0.2488721506588269,2.665454946093604e-06,0.2591029915328454,0.26164394813713426,0.33688285288784947,0.8001760473732225
23.2,0.25072865163735936,0.25009733569440323,0.2504837472781694,0.24869026539006803,3.595430535630051e-06,0.21422678461030928,0.15223213837947489,0.2082029844153484,0.7896200078071628
23.3,0.2506762826023821,0.2500904877140476,0.25044906040441306,0.24878416927915717,3.097923649386658e-06,0.2361805955563394,0.17500031562381427,0.27813283000257305,0.8463080135024161
23.4,0.25067708566159125,0.25009057524664713,0.2504495827559108,0.24878275633585087,3.1051607657373026e-06,0.23839146634605662,0.3136364281839896,0.34890775561248255,0.8112275184692146
23.5,0.25068304894518906,0.25009136379292324,0.2504535373601858,0.2487720499017019,3.160062652551865e-06,0.23623935945607177,0.2126792642412752,0.3058658425351589,0.7939202014794544
23.6,0.25066976328189083,0.25008962715626026,0.2504447378978871,0.2487958716639617,3.0385328992910132e-06,0.23978145807832923,0.20604745180356254,0.3126418870688141,0.7969776619383547
23.7,0.25066044786100306,0.2500884125180513,0.2504385696981512,0.2488125699227945,2.9547620566949817e-06,0.23852593004621692,0.2587046013120346,0.3388172510705949,0.8567385531740809
23.8,0.2507431976940576,0.25009921882460473,0.25049337157995016,0.24866421190138752,3.7400624701700025e-06,0.21015426915143273,0.2785523220248284,0.28781427360705236,0.796993753631504
23.9,0.2507121355446869,0.2500951587247758,0.2504727983501786,0.24871990738035873,3.4344095856120305e-06,0.21984172394796875,0.2105690818998352,0.28054499597606425,0.8283739893123906
24.0,0.25069985470214945,0.25009354659753374,0.25046466066372003,0.24874193803659675,3.3171164901535377e-06,0.22716077920928027,0.30248692273086253,0.3337595913396147,0.8362517604664106
24.1,0.2506775935285096,0.25009064045060053,0.2504499184899403,0.24878184753094942,3.109805248313613e-06,0.24093517101118703,0.3037791934063157,0.3578445451180302,0.8311672726620718
24.2,0.2506907809746079,0.25009238285429786,0.25045866306447234,0.24875817310662188,3.231943585757513e-06,0.24255080858560668,0.25017866829867225,0.32132057488828714,0.8026584707294592
24.3,0.250648208712613,0.2500868115398352,0.2504304627175515,0.2488345170300003,2.8464487891177725e-06,0.24993453472297553,0.22347919988986586,0.3227199610031075,0.8459620096400539
24.4,0.25066007076809815,0.2500883408096848,0.2504383076531895,0.24881328076902762,2.9512545349774655e-06,0.23667402712863214,0.3908866277999174,0.3643487296739186,0.8683215124766017
24.5,0.25069540849028515,0.25009296284190247,0.2504617143617427,0.2487499143060698,3.275153231618866e-06,0.23748216157938257,0.3655791219684497,0.33031324516663313,0.8217802458068606
24.6,0.2506389785996425,0.2500855847817551,0.25042433825511096,0.24885109836349156,2.765986121477937e-06,0.26088185342351783,0.25515017935834466,0.31490971754352187,0.8456333556742182
24.7,0.2506061446170745,0.2500812816493498,0.25040258523493764,0.24890998849863816,2.489466604194135e-06,0.2693787392193944,0.333932896776927,0.3596578920496686,0.8612879756324643
24.8,0.25055747401449074,0.2500748974860148,0.250370337189341,0.2489972913101535,2.106351617792157e-06,0.3043854758326593,0.3599934363224285,0.41574320554215194,0.8351551203060407
24.9,0.2505031751500676,0.2500677688215854,0.250334356583542,0.24909469944480497,1.7166843589988545e-06,0.325253127815574,0.3041835345426276,0.4078741839379908,0.8272514368065591
25.0,0.2504698484186305,0.2500633896610874,0.25031227085440244,0.24915449106587964,1.4972360349307934e-06,0.3321678266181994,0.29044722455197486,0.3949635107387113,0.8316703931367182
25.1,0.2504433062723611,0.2500598914496562,0.2502946755271977,0.24920212675078504,1.3331558311735492e-06,0.3382776390940329,0.33570071394495615,0.4081311022475786,0.8557684809744928
25.2,0.25044377342223023,0.2500599386423127,0.2502949773353686,0.24920131060008843,1.3359007954294455e-06,0.3365297345557935,0.4128486675796803,0.4123225729848709,0.8478202385712756
25.3,0.25040694424523857,0.25005508057680065,0.2502705603134758,0.249267414864485,1.1237619726989223e-06,0.3615948170289176,0.35499931617803343,0.40600808396989446,0.8252336520722068
25.4,0.25036741795230427,0.2500498659569322,0.2502443547377628,0.24933836135300091,9.164879093415124e-07,0.3722653584546,0.32362207483417027,0.39010333994906654,0.8496098495491967
25.5,0.25034993515975507,0.25004754854531225,0.2502327578134139,0.2493697584815189,8.315098507516439e-07,0.37797704003989846,0.38472406656798075,0.40276047774482526,0.8433477628462193
25.6,0.2503391009656391,0.2500461037142423,0.2502255663606447,0.24938922895947388,7.808958325528081e-07,0.37694374938854974,0.4242418028576757,0.39400355868255715,0.8607133780209101
25.7,0.25027302840656923,0.25003735351849793,0.2501817426301751,0.2495078754447576,5.067944383041478e-07,0.4290921571302353,0.40456138839597433,0.44216744961853155,0.8208682495490252
25.8,0.25021686506871893,0.25002991148644516,0.2501444890978569,0.24960873434697894,3.202145941738621e-07,0.43999909438452744,0.32412517126673823,0.40079198942411604,0.8370550416382309
25.9,0.2501791961174355,0.2500249079090748,0.25011949636583763,0.2496763996076522,2.1895204760369325e-07,0.4566060778611928,0.3607853865646415,0.4180601484108762,0.8268644286097996
26.0,0.2501359196730635,0.2500191481755941,0.2500907769883506,0.2497541551629918,1.2629197077007603e-07,0.4740055215834479,0.3727187543744716,0.42709426213664975,0.8363605436865539
26.1,0.25009788229010943,0.2500140719452834,0.2500655268611541,0.2498225189034531,6.575890476590018e-08,0.4921632360538555,0.4114707261966522,0.4383733470607362,0.8197910504846824
26.2,0.2500544587735361,0.25000827928429703,0.2500367025905609,0.24990055935160596,2.0592100802296898e-08,0.5058493349778922,0.3470399339542229,0.4059061237227345,0.8220330188719058
26.3,0.24996706171759256,0.2499965955044438,0.2499786752991243,0.25005766747883945,7.039063443237126e-09,0.5594865511432477,0.3061181365349557,0.45312260665879145,0.7939161040538711
26.4,0.24990112501617992,0.24998776763985314,0.24993488950104148,0.25017621784292543,6.523126061530604e-08,0.5772070940791696,0.2920455385263416,0.45400287269599887,0.8146773901649732
26.5,0.2498638879027898,0.24998276995898913,0.24991015521094304,0.25024318692727804,1.2410497784998142e-07,0.5883787425779357,0.3718885738423066,0.4772357047039503,0.8355715664197173
26.6,0.249847294370936,0.24998052948588007,0.24989912582725188,0.250273050315932,1.564049978419746e-07,0.5946692646003616,0.3994723230873042,0.4609559925894283,0.8078414245062281
26.7,0.2497657353243237,0.24996955644151195,0.24984493666256208,0.2504197715716023,3.6930927060918606e-07,0.642625149631547,0.2756219446812637,0.4645604351606434,0.7969396109019024
26.8,0.24972121577757667,0.24996356174205572,0.2498153544152285,0.2504998680651392,5.235308931927918e-07,0.6537595859626715,0.2722277133742744,0.4516895839282876,0.7959106928425026
26.9,0.2496731890035366,0.24995707301849815,0.24978342984310786,0.25058630813485744,7.200524493322646e-07,0.6724385065608376,0.2681770010044588,0.45894730770836656,0.7956467202956693
27.0,0.24959285194845185,0.24994619615021232,0.24973001541267426,0.2507309364886617,1.1186993708056647e-06,0.7175691694227071,0.28449986864302573,0.5207503726714728,0.7991112636019057
27.1,0.24954116981962854,0.2499391898694489,0.24969564811337175,0.25082399219755086,1.4214020492842039e-06,0.7338492325146193,0.3029392140961209,0.5232906358380768,0.8055910921632873
27.2,0.24948470860330899,0.2499315100894739,0.24965808889709326,0.25092569241012386,1.7935713448880009e-06,0.7527652334971611,0.26994808473551674,0.5170566879879404,0.800363122272126
27.3,0.24944221168710207,0.24992572432962254,0.24962981609527862,0.2510022478879968,2.102214932020452e-06,0.7688673406061716,0.28618440091679825,0.5279219408731728,0.8057708920713444
27.4,0.24945896259808656,0.2499280253340896,0.24964097143096234,0.25097204063686157,1.9775313185865784e-06,0.7661580314565677,0.23934172072572418,0.4705888461973377,0.7681153152590854
27.5,0.24943420485446552,0.24992464776389378,0.24962449656762026,0.2510166508140204,2.1630342540435166e-06,0.773069048817437,0.22965170024119458,0.45470806228410643,0.7764838869782603
27.6,0.2493811792928021,0.24991739424156187,0.2495892004740872,0.2511122259915488,2.588407511217028e-06,0.7933542867336368,0.26022510875524607,0.4871466831715109,0.7819229373455241
27.7,0.24935083220694343,0.24991324198366358,0.24956899960278653,0.2511669262066066,2.849013355676888e-06,0.8044986685794663,0.2746696970195096,0.4949152159623379,0.7714513173706695
27.8,0.24932014578370565,0.24990904895779714,0.249548575935588,0.2512222293229092,3.1251939459631117e-06,0.8185427566118538,0.28150636131692813,0.5025434206077037,0.7894286451881276
27.9,0.2492914270075952,0.2499051315564867,0.24952946552527352,0.2512739759106445,3.3951819609079337e-06,0.8317253316083066,0.3077577980882577,0.5189017217200965,0.8324098805045308
28.0,0.24927275219943412,0.24990256889601584,0.24951703035270142,0.25130764855184856,3.5768459849538914e-06,0.8414983096527274,0.3307049199137714,0.5242447909971258,0.8150627232721901
28.1,0.24930147714824968,0.24990653398535037,0.2495361703268653,0.25125581853953466,3.299221373542771e-06,0.8329028686945931,0.22629211133535748,0.4429574241154112,0.8070300604980705
28.2,0.2492663720402717,0.24990172315834455,0.2495127981213622,0.2513191066800215,3.639788902609631e-06,0.8493147946441969,0.2105657884715773,0.45756989612570487,0.8076613041851121
28.3,0.24921850681072177,0.24989513656932916,0.24948091577102716,0.25140544084892186,4.13126881992909e-06,0.8657824041229614,0.2543723057940004,0.5021000299987045,0.8027502682309198
28.4,0.2491968514548265,0.2498921514200346,0.24946648860075482,0.251444508524384,4.363877912694214e-06,0.8701633901709306,0.3073121762338357,0.5224681633885789,0.8083654314575335
28.5,0.2491790847914994,0.24988970947569136,0.24945465603056924,0.25147654970224004,4.559413851135119e-06,0.8763614005793677,0.30842775521900706,0.5246337098246641,0.8166968943720311
28.6,0.24915967634009265,0.2498870483897647,0.2494417335797714,0.25151154169037127,4.777859695437314e-06,0.8848879148976405,0.28266331353615953,0.5222944226783272,0.828654702775208
28.7,0.24914504430026138,0.24988503826159592,0.2494319892062315,0.25153792823191123,4.945953295476535e-06,0.8922175632096667,0.27848593308031366,0.5320256269771033,0.8227963131925516
28.8,0.24913876031036641,0.24988418024104228,0.2494278071751479,0.2515492522734434,5.018992407790357e-06,0.8948587935248192,0.3029580962365077,0.5477205878483581,0.8411050751438298
28.9,0.2491295287155228,0.24988291008413935,0.24942165822888251,0.2515659029714553,5.1273408608887294e-06,0.8993036051150317,0.33722011510246475,0.5685102822917181,0.8539775898018839
29.0,0.24913252436265337,0.2498833298857029,0.24942365770135516,0.2515604880502885,5.091992837047421e-06,0.8998858648184405,0.3076546717582358,0.5536378330899914,0.8458932024668651
29.1,0.24916011217516798,0.24988714817376573,0.2494420455211138,0.2515106941299526,4.77258164377492e-06,0.8895830338725595,0.23498102128452136,0.5047093366837136,0.8410973159087433
29.2,0.24915903724454955,0.2498870044752966,0.24944133182095427,0.2515126264591996,4.78479346166516e-06,0.8903486829619974,0.22060000489000506,0.5087157463257159,0.8382296841969049
29.3,0.24914435361715245,0.24988496742035518,0.2494315423078278,0.25153913665466454,4.953765879722738e-06,0.8939373949678131,0.2484071051411011,0.5375974064168333,0.821624463792946
29.4,0.2491370010233214,0.24988394163439598,0.24942663723396236,0.25155242010832024,5.039523429339887e-06,0.8911644683623576,0.27696872905302233,0.5561067223264322,0.8219214509369335
29.5,0.24913916781764736,0.2498842325078376,0.24942807654651805,0.2515485231279969,5.0142670318109595e-06,0.8874403739107113,0.2836740033230417,0.5628024095744112,0.8167068030023354
29.6,0.24916005718007836,0.2498871131701771,0.2494419940010596,0.2515108356486849,4.773424634119117e-06,0.8774464640543703,0.2651057851671658,0.5471279077582626,0.8206737555091852
29.7,0.2491836065643904,0.24989035131462858,0.24945767860993767,0.25146836351104346,4.509085544501801e-06,0.8679810555162976,0.24661772518704667,0.5361521270666832,0.8027872079043323
29.8,0.24919153930462504,0.24989144454359757,0.24946296339496998,0.2514540527568073,4.421716354174876e-06,0.8630887380177585,0.2586734469133163,0.5501962302948415,0.8254568993457065
29.9,0.2492055065517821,0.24989337161244768,0.2494722695564423,0.2514288522793278,4.269943420620592e-06,0.860525565799992,0.27194502770900153,0.5682346888131543,0.8367873689902793
30.0,0.2492168297832562,0.2498949267666713,0.24947981017543333,0.2514084332746391,4.148897210343172e-06,0.8559236191037308,0.29962877579189406,0.5886506074053343,0.8415794437949949
30.1,0.24926161414589162,0.24990106952395472,0.2495096295940385,0.25132768673611505,3.6872437286783466e-06,0.8368471588767554,0.27607037154113395,0.5580814474792648,0.811928668793949
30.2,0.24933438138155753,0.2499110532113707,0.2495580827241728,0.25119648268289896,2.9951147600959516e-06,0.8067431123335832,0.20405738623524725,0.4910570594827914,0.8188762988053331
30.3,0.2493933207464146,0.2499191242559972,0.24959731996079937,0.2510902350367889,2.487247526272718e-06,0.7872167322708108,0.14506567936501147,0.4506754780865469,0.8143986568914976
30.4,0.24939839671606107,0.24991981151860268,0.24960069489669856,0.25108109686863783,2.445756774771546e-06,0.7844093461824452,0.16739243851555638,0.48139818996933675,0.8137153730219209
30.5,0.2493960052213894,0.2499194745748394,0.24959909769163596,0.2510854225121352,2.4653360041204664e-06,0.7814239429120776,0.20394910355076482,0.5167050170234044,0.821163363445193
30.6,0.24943762302494518,0.24992517411951043,0.24962680384601452,0.25101039900952987,2.1366104950848452e-06,0.7673811467846405,0.15961161709789645,0.4935051256267923,0.8255501731862088
30.7,0.24957323577220653,0.24994363261628838,0.24971702322290978,0.2507661083885953,1.2289467690163036e-06,0.7088806911040484,0.07248337974493986,0.36684525422928455,0.8079988959620967
30.8,0.24975357740254958,0.2499680145314877,0.24983690974311526,0.25044149832284746,4.085424063493548e-07,0.6215166470744199,0.044425386697871876,0.21495904631980162,0.8204938330024918
30.9,0.2498930766520156,0.2499867691312679,0.24992958779965804,0.2501905664170584,7.628462184161577e-08,0.5630826681407022,0.06600724998979907,0.14200791155776615,0.8133245843742809
31.0,0.2499062253767552,0.2499885084757765,0.2499383078420725,0.25016695830539576,5.857983120804988e-08,0.5625430163005255,0.1783875425510297,0.22111683224446127,0.8294006467647085
31.1,0.24989746995350362,0.24998728736659603,0.24993246710494568,0.2501827755749546,7.016956593552948e-08,0.5667206646100951,0.2904715266179979,0.3076969638649879,0.8042946153969284
31.2,0.24989535994552717,0.24998697562726924,0.24993105001622032,0.2501866144109833,7.313601158021044e-08,0.5611528491045603,0.37997795214402125,0.36137781815147213,0.8183303070109598
31.3,0.2499335039931228,0.24999210366025776,0.24995639142311332,0.2501180009235061,2.9302305026845943e-08,0.5482916924943859,0.3160720703040257,0.3299802559849479,0.7988176931339185
31.4,0.24999952206065942,0.250000972235664,0.25000024751665445,0.24999925818702215,6.182276912625184e-12,0.5202019505429094,0.2163755079154235,0.25456293747207515,0.8008724176625579
31.5,0.25002236051582427,0.25000403066513033,0.25001541398747973,0.24995819483156573,3.6126232005884162e-09,0.5112491569761843,0.20978651748580912,0.25799414133974813,0.8018450448841125
31.6,0.2500331214837556,0.25000544484673876,0.25002254545226343,0.2499388882172421,7.750687092134001e-09,0.5056416314332678,0.25813660735810007,0.2931480261490532,0.77115703702712
31.7,0.25004893646820003,0.25000753820484295,0.2500330344399304,0.24991049088702666,1.667468274568762e-08,0.4918590142348389,0.3197861267898722,0.31636511762796915,0.7796190340188057
