t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
38.800000,-0.005840,0.988351,-0.000101,0.078433,2,0.000131,3.174689,0.066937,1.345516,2.099836,0.992896,0.789070,0.009248,10.081543,-49.432469,8.600000,4.470177,0.698335,0.701660,transitoire,-0.001838,-0.003258,0.300000,0.300000,0.001000,0.066937,1.345516,0,0
38.900000,-0.022896,0.989907,-0.000090,0.105057,2,0.000130,2.952432,0.092855,1.342864,2.093084,0.992898,0.783767,0.015743,10.081543,-1.765448,8.600000,4.484149,0.697989,0.701587,transitoire,-0.002009,0.010524,0.300000,0.300000,0.001000,0.092855,1.342864,0,0
39,-0.010895,0.991674,-0.000231,0.084321,2,0.000131,4.185095,0.070344,1.339947,2.092508,0.992898,0.791393,0.010761,10.081543,-2.222574,8.600000,4.484820,0.698030,0.701516,transitoire,-0.001057,0.000086,0.300000,0.300000,0.001000,0.070344,1.339947,0,0
39.100000,-0.006569,0.993071,-0.000103,0.105041,2,0.000131,3.678051,0.089016,1.337002,2.090466,0.992898,0.806783,0.009630,10.012495,12.326633,8.600000,4.485491,0.697827,0.701449,transitoire,-0.000998,0.008632,0.300000,0.300000,0.001000,0.089016,1.337002,0,0
39.200000,-0.008350,0.993711,-0.000378,0.089612,3,0.000130,2.641445,0.083681,1.334402,2.079616,0.992900,0.795936,0.009308,10.012495,-5.070444,8.600000,4.491545,0.697759,0.701384,transitoire,-0.000249,0.001074,0.300000,0.300000,0.001000,0.083681,1.334402,0,0
39.300000,-0.018095,0.993500,-0.000056,0.084966,2,0.000131,1.713446,0.082375,1.332333,2.074608,0.992901,0.762828,0.014430,10.012495,-10.366059,8.600000,4.497615,0.697549,0.701322,chronique,-0.000150,0.009341,0.300000,0.300000,0.001000,0.082375,1.332333,0,0
39.400000,-0.010268,0.992622,-0.000132,0.063416,4,0.000131,4.506136,0.053108,1.331005,2.070874,0.992902,0.746379,0.012319,10.012495,-9.279989,8.600000,4.509008,0.697607,0.701261,transitoire,0.000613,-0.001863,0.300000,0.300000,0.001000,0.053108,1.331005,0,0
39.500000,-0.006181,0.991442,0.000376,0.078178,4,0.000131,4.187992,0.068169,1.330544,2.067617,0.992903,0.751928,0.011063,10.012495,27.926906,8.600000,4.520459,0.697546,0.701203,transitoire,0.000432,0.000698,0.300000,0.300000,0.001000,0.068169,1.330544,0,0
39.600000,-0.006096,0.990387,0.000149,0.094486,2,0.000131,3.210991,0.079046,1.331001,2.060404,0.992904,0.743112,0.009919,9.943666,-3.181442,8.600000,4.522949,0.697348,0.701146,transitoire,0.000467,-0.008747,0.300000,0.300000,0.017293,0.079046,1.331001,0,0
39.700000,-0.036559,0.989817,-0.000031,0.106406,3,0.000130,1.527541,0.087981,1.332331,2.055343,0.992905,0.743814,0.023155,9.943666,-9.770012,8.600000,4.525442,0.697265,0.701091,chronique,-0.000264,-0.006017,0.300000,0.300000,0.037621,0.087981,1.332331,0,0
39.800000,-0.003180,0.989924,-0.000004,0.077619,2,0.000131,12.237413,0.043827,1.334404,2.065092,0.992903,0.774512,0.007502,9.943666,-16.834497,8.600000,4.539583,0.697378,0.701040,transitoire,-0.000738,-0.004812,0.300000,0.300000,0.058247,0.043827,1.334404,0,0
39.900000,-0.025301,0.990647,0.000023,0.122447,2,0.000149,5.183495,0.109897,1.337026,2.087694,0.992899,0.762903,0.017111,10.040307,107.098715,8.600000,4.553814,0.697188,0.700993,transitoire,-0.001090,0.011635,0.300000,0.300000,0.079073,0.109897,1.337026,0,0
40,-0.033961,0.991674,-0.000033,0.113649,1,0.000129,4.697435,0.083578,1.339940,2.067761,0.992903,0.757498,0.013775,10.047266,-70.539174,8.600000,4.563028,0.697164,0.700947,transitoire,-0.000094,-0.008175,0.300000,0.300000,0.100000,0.083578,1.339940,0,0
40.100000,-0.024520,0.992522,0.000021,0.112727,2,0.000125,5.235292,0.098597,1.342875,2.044188,0.992907,0.758553,0.019983,9.981218,-4.860601,8.600000,4.572279,0.697167,0.700904,transitoire,-0.000751,-0.012133,0.300000,0.300000,0.120927,0.098597,1.342875,0,0
40.200000,-0.020308,0.992728,0.000291,0.078028,2,0.000125,10.907410,0.051822,1.345514,2.042740,0.992908,0.762086,0.014801,9.988544,5.378565,8.600000,4.573864,0.697260,0.700862,transitoire,-0.001695,0.010014,0.300000,0.300000,0.141753,0.051822,1.345514,0,0
40.300000,-0.049338,0.992063,-0.000584,0.119213,2,0.000124,5.723258,0.100258,1.347638,2.035147,0.992909,0.750995,0.025261,10.065407,56.721178,8.600000,4.575450,0.697330,0.700822,transitoire,-0.000800,-0.001289,0.300000,0.300000,0.162379,0.100258,1.347638,0,0
40.400000,-0.011719,0.990669,-0.000027,0.111192,2,0.000124,7.626123,0.073297,1.349022,2.045570,0.992907,0.812441,0.010982,10.078072,-51.841519,8.600000,4.573864,0.697549,0.700786,transitoire,-0.000865,0.010117,0.300000,0.300000,0.182707,0.073297,1.349022,0,0
40.500000,-0.017830,0.989045,-0.000385,0.119540,4,0.000124,6.993396,0.097475,1.349453,2.068580,0.992903,0.812666,0.013034,10.111393,19.028652,8.600000,4.575450,0.697546,0.700753,transitoire,-0.000003,0.000152,0.300000,0.300000,0.202643,0.097475,1.349453,0,0
40.600000,-0.029050,0.987842,-0.000446,0.139429,1,0.000124,6.729816,0.104739,1.348953,2.038206,0.992909,0.816163,0.016286,10.073368,-6.327267,8.600000,4.578955,0.697490,0.700721,transitoire,0.000010,0.001566,0.300000,0.300000,0.222096,0.104739,1.348953,0,0
40.700000,-0.010080,0.987566,-0.000373,0.089817,2,0.000132,8.752815,0.073068,1.347641,2.026457,0.992911,0.799593,0.010310,10.095312,-2.635805,8.600000,4.582465,0.697574,0.700690,transitoire,0.000136,-0.009408,0.300000,0.300000,0.240981,0.073068,1.347641,0,0
40.800000,-0.005033,0.988351,-0.000716,0.142440,2,0.000134,4.612471,0.118359,1.345503,2.027969,0.992911,0.799651,0.010697,10.139907,20.229998,8.600000,4.583498,0.697574,0.700660,transitoire,-0.000632,-0.000157,0.300000,0.300000,0.259218,0.118359,1.345503,0,0
40.900000,-0.020283,0.989907,-0.000525,0.133427,4,0.000133,4.431717,0.115762,1.342881,2.016618,0.992913,0.827049,0.019746,10.139907,-41.403446,8.600000,4.584531,0.697446,0.700634,transitoire,-0.000613,-0.003387,0.300000,0.300000,0.276734,0.115762,1.342881,0,0
41,-0.015529,0.991674,0.000145,0.058086,4,0.000133,11.081917,0.045590,1.339958,2.018019,0.992913,0.830112,0.013831,10.139907,-1.807537,8.600000,4.603199,0.697558,0.700605,transitoire,-0.000857,0.001342,0.300000,0.300000,0.293459,0.045590,1.339958,0,0
41.100000,-0.043028,0.993071,0.000158,0.139827,4,0.000133,5.619814,0.111062,1.337034,2.010939,0.992914,0.829061,0.021864,10.151257,66.502001,8.600000,4.622019,0.697430,0.700577,transitoire,-0.000705,-0.003040,0.300000,0.300000,0.309334,0.111062,1.337034,0,0
41.200000,-0.017619,0.993711,0.000225,0.129890,2,0.000152,9.288533,0.086416,1.334479,2.012525,0.992914,0.881884,0.011851,10.156513,-54.621034,8.600000,4.603199,0.697671,0.700550,transitoire,-0.000916,0.000122,0.300000,0.300000,0.324303,0.086416,1.334479,0,0
41.300000,-0.058202,0.993500,0.000728,0.165043,2,0.000127,7.026200,0.129891,1.332361,2.023589,0.992912,0.873481,0.022221,10.205434,36.687190,8.600000,4.622019,0.697577,0.700526,transitoire,-0.000860,-0.007858,0.300000,0.300000,0.338318,0.129891,1.332361,0,0
41.400000,-0.005127,0.992622,0.000208,0.132905,2,0.000125,8.975072,0.097155,1.331087,2.029345,0.992910,0.871866,0.010404,10.227011,-22.623329,8.600000,4.603199,0.697923,0.700497,transitoire,-0.001453,-0.005808,0.300000,0.300000,0.351335,0.097155,1.331087,0,0
41.500000,-0.020233,0.991442,0.001253,0.142215,1,0.000124,4.124327,0.130778,1.330541,2.063991,0.992903,0.867541,0.015565,10.271574,19.488719,8.600000,4.622019,0.697832,0.700474,transitoire,-0.001850,0.002200,0.300000,0.300000,0.363320,0.130778,1.330541,0,0
41.600000,-0.031184,0.990387,0.000013,0.145283,4,0.000125,3.629184,0.114228,1.331016,2.019392,0.992912,0.856277,0.020318,10.212107,-48.507452,8.600000,4.636567,0.697878,0.700452,transitoire,-0.001580,0.014390,0.300000,0.300000,0.374240,0.114228,1.331016,0,0
41.700000,-0.007742,0.989817,0.000487,0.124410,2,0.000124,9.404737,0.079836,1.332307,1.991705,0.992918,0.860062,0.010334,10.212107,-4.951428,8.600000,4.651207,0.697947,0.700428,transitoire,-0.000336,0.004972,0.300000,0.300000,0.384069,0.079836,1.332307,0,0
41.800000,-0.040548,0.989924,-0.000695,0.180032,2,0.000134,4.283301,0.154897,1.334415,1.997427,0.992917,0.862794,0.022547,10.261255,57.755530,8.600000,4.704090,0.697890,0.700406,transitoire,0.000083,0.022629,0.300000,0.300000,0.392784,0.154897,1.334415,0,0
41.900000,-0.033279,0.990647,0.000065,0.104527,2,0.000151,11.438111,0.067878,1.337035,2.005987,0.992915,0.875146,0.017732,10.261255,-51.214362,8.600000,4.755265,0.698025,0.700380,transitoire,0.001909,-0.015130,0.300000,0.300000,0.400369,0.067878,1.337035,0,0
42,-0.081542,0.991674,0.000133,0.156371,4,0.000126,7.699148,0.116624,1.339945,1.985974,0.992919,0.860176,0.029948,10.333663,71.548101,8.600000,4.756727,0.698175,0.700353,transitoire,0.000590,0.007958,0.300000,0.300000,0.406809,0.116624,1.339945,0,0
42.100000,-0.053601,0.992522,0.000011,0.129529,4,0.000122,11.273276,0.085847,1.342911,1.997946,0.992917,0.866820,0.023423,10.302669,-37.389626,8.600000,4.755265,0.698530,0.700329,transitoire,0.001204,0.019696,0.300000,0.300000,0.412092,0.085847,1.342911,0,0
42.200000,-0.108252,0.992728,0.000780,0.164392,2,0.000122,8.185358,0.121439,1.345528,2.015919,0.992913,0.872527,0.029810,10.371951,35.741282,8.600000,4.702660,0.698789,0.700309,transitoire,0.002737,0.025505,0.300000,0.300000,0.416209,0.121439,1.345528,0,0
42.300000,-0.035410,0.992063,0.000018,0.142618,2,0.000122,10.271314,0.097601,1.347735,2.015083,0.992913,0.845361,0.022018,10.404621,-30.879188,8.600000,4.651207,0.699312,0.700293,transitoire,0.004664,-0.017354,0.300000,0.300000,0.419154,0.097601,1.347735,0,0
42.400000,-0.025908,0.990669,0.000840,0.113812,1,0.000122,9.469874,0.084143,1.348986,2.099986,0.992896,0.843804,0.015925,10.460833,20.859563,8.600000,4.702660,0.699326,0.700282,transitoire,0.003027,-0.008348,0.300000,0.300000,0.420923,0.084143,1.348986,0,0
42.500000,-0.073750,0.989045,-0.000086,0.167436,1,0.000132,5.495010,0.132593,1.349503,1.997417,0.992917,0.820598,0.026703,10.507311,-8.014402,8.600000,4.755265,0.699440,0.700270,transitoire,0.002200,0.000263,0.300000,0.300000,0.421513,0.132593,1.349503,0,0
42.600000,-0.074135,0.987842,0.000616,0.125390,2,0.000129,13.011630,0.075266,1.349094,2.039458,0.992908,0.814074,0.026456,10.449311,-39.748636,8.600000,4.702660,0.699723,0.700259,transitoire,0.002111,-0.020827,0.300000,0.300000,0.420923,0.075266,1.349094,0,0
42.700000,-0.026969,0.987566,0.001784,0.124932,2,0.000124,8.657578,0.094206,1.347672,2.009453,0.992914,0.823862,0.019640,10.536431,75.166202,8.600000,4.651207,0.700126,0.700251,transitoire,0.000321,0.003823,0.300000,0.300000,0.419154,0.094206,1.347672,0,0
42.800000,-0.045639,0.988351,0.000477,0.146154,2,0.000124,7.726962,0.100287,1.345563,2.042825,0.992908,0.829796,0.019970,10.572852,-43.540524,8.600000,4.702660,0.700072,0.700249,transitoire,0.000614,-0.010918,0.300000,0.300000,0.416209,0.100287,1.345563,0,0
42.900000,-0.026109,0.989907,0.000037,0.117837,2,0.000124,6.937980,0.096730,1.342921,2.039540,0.992908,0.801722,0.021559,10.597353,-9.306159,8.600000,4.651207,0.700320,0.700242,transitoire,-0.000300,-0.008920,0.300000,0.300000,0.412092,0.096730,1.342921,0,0
43,-0.036008,0.991674,0.000026,0.122881,2,0.000124,7.960136,0.086496,1.339907,2.011048,0.992914,0.799126,0.022395,10.612544,-7.889824,8.600000,4.702660,0.700346,0.700235,transitoire,-0.001007,0.016592,0.300000,0.300000,0.406809,0.086496,1.339907,0,0
43.100000,-0.065333,0.993071,-0.001000,0.122392,2,0.000130,8.400441,0.086482,1.336982,2.003942,0.992916,0.775413,0.026771,10.582056,10.221566,8.600000,4.755265,0.700538,0.700227,transitoire,0.000386,-0.018247,0.300000,0.300000,0.400369,0.086482,1.336982,0,0
43.200000,-0.111813,0.993711,-0.000596,0.165617,2,0.000132,8.027882,0.112461,1.334335,2.004880,0.992915,0.778197,0.032532,10.613630,4.403050,8.600000,4.702660,0.700712,0.700218,transitoire,-0.001110,0.030883,0.300000,0.300000,0.392784,0.112461,1.334335,0,0
43.300000,-0.049361,0.993500,-0.001540,0.140655,2,0.000134,9.885553,0.097184,1.332260,2.007669,0.992915,0.791308,0.022744,10.640120,-3.725587,8.600000,4.651207,0.701271,0.700209,transitoire,0.001444,-0.015290,0.300000,0.300000,0.384069,0.097184,1.332260,0,0
43.400000,-0.033669,0.992622,-0.001139,0.156252,2,0.000132,8.696728,0.106901,1.330941,2.127659,0.992891,0.789261,0.017334,10.686638,18.576708,8.600000,4.636567,0.701435,0.700205,transitoire,0.000135,0.017469,0.300000,0.300000,0.374240,0.106901,1.330941,0,0
43.500000,-0.069085,0.991442,-0.001374,0.133663,2,0.000133,9.312653,0.098149,1.330516,2.044073,0.992907,0.780009,0.026656,10.719238,-11.888252,8.600000,4.651207,0.701620,0.700204,transitoire,0.001542,0.023722,0.300000,0.300000,0.363320,0.098149,1.330516,0,0
43.600000,-0.080794,0.990387,-0.000721,0.145350,2,0.000132,7.920008,0.104753,1.331031,2.075001,0.992901,0.794003,0.025476,10.703254,6.159250,8.600000,4.636567,0.701933,0.700202,transitoire,0.003384,0.004868,0.300000,0.300000,0.351335,0.104753,1.331031,0,0
43.700000,-0.044951,0.989817,0.001256,0.137962,2,0.000132,8.478410,0.102633,1.332261,2.049368,0.992906,0.799477,0.020359,10.720853,-13.926445,8.600000,4.622019,0.702387,0.700203,transitoire,0.003608,-0.016751,0.300000,0.300000,0.338318,0.102633,1.332261,0,0
43.800000,-0.025021,0.989924,0.000421,0.135411,4,0.000132,6.498634,0.108455,1.334365,2.077142,0.992901,0.793166,0.017298,10.744235,5.584021,8.600000,4.603199,0.702602,0.700207,transitoire,0.002073,-0.007926,0.300000,0.300000,0.324303,0.108455,1.334365,0,0
43.900000,-0.062200,0.990647,-0.000784,0.115447,4,0.000127,7.360542,0.087639,1.337010,2.056408,0.992905,0.784057,0.027904,10.744921,-19.797766,8.600000,4.622019,0.702717,0.700209,transitoire,0.001328,-0.016643,0.300000,0.300000,0.309334,0.087639,1.337010,0,0
44,-0.019530,0.991674,-0.000621,0.067905,4,0.000123,12.237825,0.042113,1.339902,2.094836,0.992897,0.789185,0.013680,10.754715,8.619078,8.600000,4.603199,0.702952,0.700210,transitoire,-0.000085,0.007781,0.300000,0.300000,0.293459,0.042113,1.339902,0,0
44.100000,-0.101524,0.992522,-0.000888,0.151471,2,0.000121,5.593726,0.132226,1.342907,2.102181,0.992896,0.789325,0.035204,10.771379,48.772834,8.600000,4.622019,0.703004,0.700213,transitoire,0.000549,-0.014489,0.300000,0.300000,0.276734,0.132226,1.342907,0,0
44.200000,-0.018728,0.992728,0.000516,0.070451,1,0.000122,22.892256,0.034935,1.345428,2.175224,0.992881,0.800381,0.012695,10.771379,-66.440992,8.600000,4.603199,0.703573,0.700215,transitoire,-0.000651,-0.008576,0.300000,0.300000,0.259218,0.034935,1.345428,0,0
44.300000,-0.036348,0.992063,0.000128,0.129380,1,0.000122,6.241281,0.111840,1.347617,2.254487,0.992865,0.791401,0.022073,10.954935,172.985297,8.600000,4.622019,0.703635,0.700223,transitoire,-0.001312,-0.001345,0.300000,0.300000,0.240981,0.111840,1.347617,0,0
44.400000,-0.017261,0.990669,-0.000474,0.078879,1,0.000122,9.061709,0.058974,1.349003,2.112056,0.992894,0.788902,0.015374,10.954935,-166.509745,8.600000,4.636567,0.703744,0.700231,transitoire,-0.001355,0.009366,0.300000,0.300000,0.222096,0.058974,1.349003,0,0
44.500000,-0.045774,0.989045,-0.000850,0.128648,1,0.000122,5.439566,0.105564,1.349482,2.057487,0.992905,0.789530,0.026564,10.982532,28.204282,8.600000,4.651207,0.703786,0.700239,transitoire,-0.000530,0.007775,0.300000,0.300000,0.202643,0.105564,1.349482,0,0
44.600000,-0.020299,0.987842,0.000237,0.069352,2,0.000131,14.036341,0.044990,1.349061,2.069549,0.992902,0.789423,0.014720,10.933899,-36.221436,8.600000,4.636567,0.704024,0.700250,transitoire,0.000126,-0.004612,0.300000,0.300000,0.182707,0.044990,1.349061,0,0
44.700000,-0.047308,0.987566,0.000245,0.131206,2,0.000131,6.198146,0.105139,1.347590,2.068899,0.992902,0.792895,0.024037,11.016463,85.967752,8.600000,4.651207,0.704109,0.700261,transitoire,-0.000254,-0.020349,0.300000,0.300000,0.162379,0.105139,1.347590,0,0
44.800000,-0.007525,0.988351,-0.000657,0.065581,2,0.000131,15.157867,0.043617,1.345538,2.062007,0.992904,0.797374,0.007951,11.016463,-78.381949,8.600000,4.636567,0.704173,0.700273,transitoire,-0.001887,-0.001797,0.300000,0.300000,0.141753,0.043617,1.345538,0,0
44.900000,-0.074492,0.989907,-0.000108,0.140413,2,0.000131,5.188122,0.122374,1.342836,2.072728,0.992902,0.799420,0.028248,11.111438,89.597209,8.600000,4.651207,0.704199,0.700285,transitoire,-0.001938,-0.028111,0.300000,0.300000,0.120927,0.122374,1.342836,0,0
45,-0.001484,0.991674,-0.000493,0.065229,2,0.000132,15.771157,0.041180,1.339946,2.128038,0.992891,0.834243,0.007426,11.111438,-99.697450,8.600000,4.636567,0.704494,0.700297,transitoire,-0.004116,0.002007,0.300000,0.300000,0.100000,0.041180,1.339946,0,0
45.100000,-0.049424,0.993071,-0.000084,0.129970,2,0.000131,4.311670,0.121530,1.337034,2.180432,0.992880,0.815259,0.026426,11.162644,105.830352,8.600000,4.651207,0.704299,0.700311,transitoire,-0.003747,-0.008425,0.300000,0.300000,0.079073,0.121530,1.337034,0,0
45.200000,-0.009839,0.993711,0.000120,0.053119,2,0.000148,9.004087,0.043990,1.334380,2.125074,0.992891,0.806494,0.010526,11.162644,-114.594870,8.600000,4.636567,0.704448,0.700322,transitoire,-0.004242,-0.002329,0.300000,0.300000,0.058247,0.043990,1.334380,0,0
45.300000,-0.068302,0.993500,0.000288,0.127597,2,0.000124,3.434953,0.116394,1.332352,2.072043,0.992902,0.798280,0.029193,11.187636,46.924169,8.600000,4.651207,0.704386,0.700334,transitoire,-0.004218,-0.005111,0.300000,0.300000,0.037621,0.116394,1.332352,0,0
45.400000,-0.005813,0.992622,0.000089,0.051454,2,0.000124,8.517626,0.046085,1.330978,2.092934,0.992898,0.804157,0.008050,11.187636,-55.691336,8.600000,4.636567,0.704499,0.700346,transitoire,-0.004421,-0.003475,0.300000,0.300000,0.017293,0.046085,1.330978,0,0
45.500000,-0.037734,0.991442,0.000014,0.127994,2,0.000123,3.087969,0.120417,1.330568,2.128264,0.992891,0.800090,0.024860,11.206107,50.826729,8.600000,4.651207,0.704464,0.700359,transitoire,-0.004481,0.011218,0.300000,0.300000,0.001000,0.120417,1.330568,0,0
45.600000,-0.022539,0.990387,0.000248,0.070641,2,0.000123,4.734232,0.065499,1.331007,2.073818,0.992902,0.797487,0.020760,11.158614,-54.296574,8.600000,4.702660,0.704583,0.700372,transitoire,-0.003349,0.001330,0.300000,0.300000,0.001000,0.065499,1.331007,0,0
45.700000,-0.007563,0.989817,-0.000058,0.096610,2,0.000123,2.758224,0.084656,1.332297,2.027071,0.992911,0.793230,0.006393,11.158614,16.462631,8.600000,4.755265,0.704544,0.700387,transitoire,-0.003074,0.001347,0.300000,0.300000,0.001000,0.084656,1.332297,0,0
45.800000,-0.041428,0.989924,-0.000259,0.126957,4,0.000133,1.781959,0.122481,1.334382,2.013524,0.992914,0.793055,0.029552,11.158614,-19.760081,8.600000,4.756727,0.704529,0.700401,chronique,-0.002811,0.000710,0.300000,0.300000,0.001000,0.122481,1.334382,0,0
45.900000,-0.013713,0.990647,-0.000411,0.070656,2,0.000132,4.181231,0.066774,1.337029,2.032128,0.992910,0.806837,0.013263,11.158614,-9.762651,8.600000,4.755265,0.704747,0.700415,transitoire,-0.002613,-0.005601,0.300000,0.300000,0.001000,0.066774,1.337029,0,0
46,-0.034837,0.991674,0.000967,0.120701,2,0.000133,2.535366,0.114865,1.339957,2.031646,0.992910,0.808253,0.026035,11.158614,23.992728,8.600000,4.756727,0.704708,0.700432,transitoire,-0.002936,0.010151,0.300000,0.300000,0.001000,0.114865,1.339957,0,0
46.100000,-0.025604,0.992522,0.000161,0.092987,4,0.000132,2.032792,0.089802,1.342857,2.014801,0.992913,0.810664,0.016735,11.110993,-16.458652,8.600000,4.758190,0.704823,0.700450,transitoire,-0.001968,0.012845,0.300000,0.300000,0.001000,0.089802,1.342857,0,0
46.200000,-0.028420,0.992728,-0.000467,0.116772,4,0.000133,1.903616,0.109480,1.345473,2.001033,0.992916,0.805715,0.023071,11.110993,-5.025739,8.600000,4.773130,0.704719,0.700468,chronique,-0.000830,0.007960,0.300000,0.300000,0.001000,0.109480,1.345473,0,0
46.300000,-0.027330,0.992063,-0.000864,0.100336,1,0.000132,2.160985,0.096986,1.347642,1.992392,0.992918,0.801370,0.017504,11.110993,-1.291759,8.600000,4.788165,0.704784,0.700487,transitoire,-0.000145,-0.013604,0.300000,0.300000,0.001000,0.096986,1.347642,0,0
46.400000,-0.025425,0.990669,0.000548,0.109905,1,0.000132,1.362022,0.106150,1.349016,1.987510,0.992919,0.787048,0.017297,11.110993,2.573691,8.600000,4.804504,0.704599,0.700510,chronique,-0.001238,-0.018535,0.300000,0.300000,0.001000,0.106150,1.349016,0,0
46.500000,-0.019001,0.989045,0.000303,0.120778,2,0.000148,1.265915,0.115367,1.349439,1.983190,0.992920,0.786579,0.015386,11.110993,-7.989632,8.600000,4.820955,0.704720,0.700531,chronique,-0.002676,0.005734,0.300000,0.300000,0.001000,0.115367,1.349439,0,0
46.600000,-0.021594,0.987842,-0.000520,0.119612,4,0.000123,0.929652,0.113248,1.349030,1.979263,0.992921,0.786369,0.021602,11.063111,-0.961075,8.600000,4.836346,0.704713,0.700553,chronique,-0.002078,0.012197,0.300000,0.300000,0.001000,0.113248,1.349030,0,0
46.700000,-0.022441,0.987566,0.000532,0.119712,4,0.000122,1.009654,0.113976,1.347656,1.975467,0.992921,0.793975,0.016525,11.063111,-3.362626,8.600000,4.851835,0.704655,0.700577,chronique,-0.000987,0.006624,0.300000,0.300000,0.001000,0.113976,1.347656,0,0
46.800000,-0.033285,0.988351,0.000313,0.125781,4,0.000122,0.260844,0.118600,1.345534,1.970811,0.992922,0.797873,0.023696,11.063111,0.800016,8.600000,4.852105,0.704744,0.700602,chronique,-0.000402,-0.002540,0.300000,0.300000,0.001000,0.118600,1.345534,0,0
46.900000,-0.041913,0.989907,0.000112,0.117017,2,0.000125,0.468389,0.112933,1.342863,1.967841,0.992923,0.804088,0.023440,11.063111,-7.488093,8.600000,4.852375,0.704700,0.700631,chronique,-0.000587,-0.006917,0.300000,0.300000,0.001000,0.112933,1.342863,0,0
47,-0.025679,0.991674,-0.000144,0.113363,2,0.000122,0.452161,0.110492,1.339928,1.963094,0.992924,0.809318,0.014944,11.063111,2.075442,8.600000,4.852105,0.704752,0.700663,stable,-0.001118,-0.004358,0.300000,0.300000,0.001000,0.110492,1.339928,0,0
47.100000,-0.012593,0.993071,-0.000217,0.124193,2,0.000122,0.419903,0.120334,1.336999,1.966195,0.992923,0.820842,0.007926,11.016189,-0.162277,8.600000,4.852375,0.704417,0.700694,stable,-0.001414,0.000835,0.300000,0.300000,0.001000,0.120334,1.336999,0,0
47.200000,-0.025123,0.993711,-0.000361,0.131812,2,0.000130,0.294261,0.126473,1.334363,1.958860,0.992925,0.802343,0.017592,11.016189,-0.322579,8.600000,4.864376,0.704171,0.700725,stable,-0.001276,0.007178,0.300000,0.300000,0.001000,0.126473,1.334363,0,0
47.300000,-0.034800,0.993500,-0.000534,0.122878,2,0.000133,0.420770,0.119067,1.332289,1.961642,0.992924,0.841901,0.021187,11.016189,-1.256421,8.600000,4.876436,0.703673,0.700753,stable,-0.000632,0.004153,0.300000,0.300000,0.001000,0.119067,1.332289,0,0
47.400000,-0.047217,0.992622,-0.000801,0.121528,1,0.000132,0.191229,0.117566,1.330952,1.954223,0.992926,0.841803,0.025826,11.016189,1.265092,8.600000,4.882494,0.703670,0.700776,stable,-0.000264,-0.002429,0.300000,0.300000,0.001000,0.117566,1.330952,0,0
47.500000,-0.038217,0.991442,-0.001064,0.118656,4,0.000132,0.263642,0.115254,1.330487,1.950264,0.992926,0.832628,0.023054,11.016189,-2.295408,8.600000,4.876436,0.703797,0.700802,stable,-0.000447,-0.001039,0.300000,0.300000,0.001000,0.115254,1.330487,0,0
47.600000,-0.046655,0.990387,-0.001186,0.121980,1,0.000131,0.480819,0.117850,1.330978,1.951101,0.992926,0.807594,0.031272,10.969727,0.724123,8.600000,4.882494,0.703585,0.700831,stable,-0.000509,0.014297,0.300000,0.300000,0.001000,0.117850,1.330978,0,0
47.700000,-0.016066,0.989817,-0.000499,0.116210,4,0.000135,0.711314,0.111164,1.332398,1.945005,0.992927,0.815127,0.018477,10.969727,2.171776,8.600000,4.876436,0.703420,0.700858,stable,0.000673,0.000027,0.300000,0.300000,0.001000,0.111164,1.332398,0,0
47.800000,-0.042122,0.989924,0.000925,0.127183,4,0.000142,0.753312,0.122901,1.334411,1.952672,0.992926,0.824625,0.021712,10.969727,2.304944,8.600000,4.882494,0.703355,0.700885,stable,0.000642,-0.008296,0.300000,0.300000,0.001000,0.122901,1.334411,0,0
47.900000,-0.017002,0.990647,0.000202,0.120122,2,0.000123,0.345896,0.116839,1.336966,1.959813,0.992924,0.827764,0.016248,10.969727,0.419979,8.600000,4.876436,0.703333,0.700915,stable,-0.000062,0.003759,0.300000,0.300000,0.001000,0.116839,1.336966,0,0
48,-0.050329,0.991674,-0.000805,0.129627,2,0.000121,0.573211,0.124690,1.339912,1.948903,0.992927,0.830943,0.026601,10.969727,-4.074157,8.600000,4.882494,0.703279,0.700947,stable,0.000246,0.005297,0.300000,0.300000,0.001000,0.124690,1.339912,0,0
48.100000,-0.016274,0.992522,-0.000272,0.120130,2,0.000123,0.626746,0.116443,1.342918,1.952062,0.992926,0.818424,0.019904,10.923633,2.273147,8.600000,4.876436,0.703365,0.700981,stable,0.000662,-0.006215,0.300000,0.300000,0.001000,0.116443,1.342918,0,0
48.200000,-0.050188,0.992728,0.000492,0.129723,2,0.000122,0.443743,0.124597,1.345589,1.955789,0.992925,0.800135,0.025069,10.923633,0.535351,8.600000,4.882494,0.703071,0.701020,stable,0.000126,-0.019039,0.300000,0.300000,0.001000,0.124597,1.345589,0,0
48.300000,-0.028376,0.992063,0.000835,0.121477,2,0.000122,0.579014,0.117667,1.347605,1.950783,0.992926,0.795223,0.019905,10.923633,-1.830031,8.600000,4.876436,0.702701,0.701057,stable,-0.001421,0.005254,0.300000,0.300000,0.001000,0.117667,1.347605,0,0
